"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"35","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.33","2","2","0","1.000","0.00","0.23","3","3","0","1.000","0.00","0.11","0","2","38.57","-"
"36","Ilya Sorokin","NYI","6","310.06666666667","145","138","7","0.952","1.35","6.72","14","36","31","5","0.861","0.97","1.01","23","22","1","0.957","0.19","1.62","79","78","1","0.987","0.19","1.97","9","31","37.59","21.14"
"65","Pyotr Kochetkov","CAR","2","119.98333333333","63","60","3","0.952","1.50","2.96","7.1","21","20","1","0.952","0.50","2.51","19","17","2","0.895","1.00","0.16","18","18","0","1.000","0.00","0.68","10","8","34.46","19.00"
"24","Andrei Vasilevskiy","T.B","5","303.9","164","156","8","0.951","1.58","7.52","14.97","49","48","1","0.980","0.20","7.18","48","43","5","0.896","0.99","0.47","62","60","2","0.968","0.39","0.33","9","20","33.55","28.75"
"26","Joonas Korpisalo","CBJ","3","173.78333333333","82","78","4","0.951","1.38","3.76","7.84","21","19","2","0.905","0.69","1.51","20","18","2","0.900","0.69","0.28","36","36","0","1.000","0.00","1.35","5","13","37.55","20.00"
"9","Semyon Varlamov","NYI","1","53.633333333333","37","35","2","0.946","2.24","1.50","2.49","6","5","1","0.833","1.12","0.00","9","8","1","0.889","1.12","0.03","19","19","0","1.000","0.00","0.72","1","5","43.57","22.00"
"13","Darcy Kuemper","WSH","3","183.03333333333","102","96","6","0.941","1.97","3.65","9.41","25","21","4","0.840","1.31","0.17","32","30","2","0.938","0.66","1.65","39","39","0","1.000","0.00","1.47","7","9","35.50","22.00"
"2","Marc-Andre Fleury","MIN","3","178.41666666667","95","89","6","0.937","2.02","2.99","9.03","26","22","4","0.846","1.35","0.34","24","22","2","0.917","0.67","0.73","43","43","0","1.000","0.00","1.62","7","21","34.78","17.67"
"28","Linus Ullmark","BOS","3","179.63333333333","110","103","7","0.936","2.34","3.41","10.75","30","25","5","0.833","1.67","0.01","28","28","0","1.000","0.00","3.19","47","45","2","0.957","0.67","-0.23","22","28","35.45","19.00"
"1","Craig Anderson","BUF","1","59.65","31","29","2","0.935","2.01","0.93","3.08","10","9","1","0.900","1.01","0.67","11","11","0","1.000","0.00","1.25","10","9","1","0.900","1.01","-0.62","3","3","30.29","35.50"
"30","Juuse Saros","NSH","6","364.73333333333","207","193","14","0.932","2.30","5.59","21.77","58","52","6","0.897","0.99","3.68","71","65","6","0.915","0.99","2.09","68","66","2","0.971","0.33","0.56","13","29","32.64","23.71"
"27","Connor Hellebuyck","WPG","5","297.28333333333","143","133","10","0.930","2.02","3.53","13.72","37","32","5","0.865","1.01","1.18","39","34","5","0.872","1.01","-0.56","60","60","0","1.000","0.00","2.26","5","14","37.90","16.80"
"48","Charlie Lindgren","WSH","4","244.23333333333","114","106","8","0.930","1.97","2.79","11.29","32","28","4","0.875","0.98","1.34","31","28","3","0.903","0.74","0.53","46","45","1","0.978","0.25","0.73","8","11","34.11","22.13"
"54","Ukko-Pekka Luukkonen","BUF","3","182.91666666667","114","106","8","0.930","2.62","2.79","12.03","38","35","3","0.921","0.98","3.34","37","34","3","0.919","0.98","1.22","37","35","2","0.946","0.66","-0.61","4","16","31.39","25.13"
"59","Collin Delia","VAN","2","119.55","71","66","5","0.930","2.51","1.72","8.25","31","26","5","0.839","2.51","0.17","10","10","0","1.000","0.00","1.14","27","27","0","1.000","0.00","1.02","3","14","32.70","16.20"
"51","David Rittich","WPG","3","176.56666666667","96","89","7","0.927","2.38","2.08","8.72","23","21","2","0.913","0.68","1.84","27","23","4","0.852","1.36","-0.92","42","41","1","0.976","0.34","0.58","6","14","32.84","21.57"
"7","Alex Stalock","CHI","3","176.83333333333","94","87","7","0.926","2.38","1.89","8.11","19","16","3","0.842","1.02","0.17","35","32","3","0.914","1.02","0.99","37","36","1","0.973","0.34","0.39","4","11","37.06","27.14"
"60","Lukas Dostal","ANA","4","241.4","176","163","13","0.926","3.23","3.65","18.21","47","39","8","0.830","1.99","-0.15","49","48","1","0.980","0.25","4.58","69","65","4","0.942","0.99","-1.40","6","20","34.42","25.92"
"53","Jake Oettinger","DAL","6","359.4","168","155","13","0.923","2.17","2.90","15.68","42","36","6","0.857","1.00","1.01","44","39","5","0.886","0.83","0.01","73","71","2","0.973","0.33","0.75","15","25","36.99","18.69"
"39","Igor Shesterkin","NYR","5","300.7","141","130","11","0.922","2.19","2.34","12.49","38","32","6","0.842","1.20","0.34","46","44","2","0.957","0.40","3.24","52","49","3","0.942","0.60","-1.04","15","19","33.41","19.91"
"19","Petr Mrazek","CHI","2","118.46666666667","86","79","7","0.919","3.55","1.14","7.72","26","21","5","0.808","2.53","-0.66","21","19","2","0.905","1.01","0.39","37","37","0","1.000","0.00","1.39","1","18","32.33","14.57"
"15","Sergei Bobrovsky","FLA","4","237.11666666667","133","122","11","0.917","2.78","1.58","12.01","38","32","6","0.842","1.52","0.34","30","29","1","0.967","0.25","2.42","57","53","4","0.930","1.01","-1.85","12","22","37.20","27.45"
"46","Connor Ingram","ARI","2","118.98333333333","72","66","6","0.917","3.03","0.81","6.92","18","16","2","0.889","1.01","1.00","29","26","3","0.897","1.51","0.30","23","22","1","0.957","0.50","-0.13","4","12","34.01","22.17"
"50","Filip Gustavsson","MIN","3","178.3","84","77","7","0.917","2.36","0.95","7.81","23","18","5","0.783","1.68","-1.16","21","20","1","0.952","0.34","1.39","35","34","1","0.971","0.34","0.32","6","15","35.42","13.00"
"23","John Gibson","ANA","2","124.91666666667","94","86","8","0.915","3.84","0.89","8.63","25","20","5","0.800","2.40","-0.83","31","29","2","0.935","0.96","1.53","33","32","1","0.970","0.48","0.24","6","10","32.05","19.88"
"56","Jeremy Swayman","BOS","4","247.45","117","107","10","0.915","2.42","1.07","11.6","43","38","5","0.884","1.21","2.18","30","27","3","0.900","0.73","0.42","38","36","2","0.947","0.48","-0.57","6","19","32.85","22.10"
"6","Jonathan Quick","L.A","2","123.8","46","42","4","0.913","1.94","0.35","4.56","10","10","0","1.000","0.00","1.67","17","15","2","0.882","0.97","-0.06","18","16","2","0.889","0.97","-1.32","4","6","32.80","32.25"
"52","Stuart Skinner","EDM","5","296.1","158","144","14","0.911","2.84","0.95","14.85","34","28","6","0.824","1.22","-0.32","45","39","6","0.867","1.22","-0.87","67","65","2","0.970","0.41","0.52","10","18","37.04","28.50"
"10","Jacob Markstrom","CGY","5","300.46666666667","122","111","11","0.910","2.20","0.54","11.84","38","33","5","0.868","1.00","1.34","31","28","3","0.903","0.60","0.53","47","44","3","0.936","0.60","-1.23","19","14","35.65","19.73"
"33","Pheonix Copley","L.A","5","313.38333333333","132","120","12","0.909","2.30","0.49","13.31","34","26","8","0.765","1.53","-2.32","41","39","2","0.951","0.38","2.67","48","46","2","0.958","0.38","-0.19","14","27","33.83","19.58"
"22","Magnus Hellberg","DET","3","160.93333333333","76","69","7","0.908","2.61","0.19","7.64","24","20","4","0.833","1.49","0.01","20","17","3","0.850","1.12","-0.72","28","28","0","1.000","0.00","1.05","6","10","34.14","18.71"
"29","Antti Raanta","CAR","5","302.63333333333","131","119","12","0.908","2.38","0.39","12.67","44","35","9","0.795","1.78","-1.65","33","31","2","0.939","0.40","1.76","44","43","1","0.977","0.20","0.66","5","19","34.54","19.75"
"58","Alexandar Georgiev","COL","7","408.38333333333","194","176","18","0.907","2.64","0.36","16.99","53","45","8","0.849","1.18","0.85","44","37","7","0.841","1.03","-1.99","88","85","3","0.966","0.44","0.31","11","30","35.34","22.83"
