"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"65","Erik Karlsson","S.J","D","5","129.93333333333","1","9","6","3","10","76.92","10","10.00","0.52","18","12","4","1","1","2","2","1","1","0","0","2","7","3","4","4","4","0","0","-"
"117","Mats Zuccarello","MIN","R","6","118.93333333333","7","3","3","0","10","90.91","19","36.84","2.46","35","26","16","5","1","2","2","1","1","0","0","0","4","2","6","9","3","1","3","25.00"
"277","Elias Lindholm","CGY","C","8","146.86666666667","2","8","4","4","10","83.33","17","11.76","2.07","29","25","18","6","0","3","4","2","2","0","0","2","3","4","6","3","2","85","59","59.03"
"280","Bo Horvat","VAN","C","6","124.8","6","4","2","2","10","76.92","13","46.15","2.6","26","20","21","9","0","1","0","0","0","0","0","2","4","3","6","1","2","65","54","54.62"
"447","Jordan Kyrou","STL","C","4","77.033333333333","7","3","1","2","10","83.33","20","35.00","1.49","28","24","18","5","1","0","0","0","0","0","0","2","2","1","1","3","0","1","0","100.00"
"217","Chandler Stephenson","VGK","C","7","145.91666666667","3","6","3","3","9","69.23","10","30.00","1.5","20","16","14","6","0","3","0","0","0","0","0","1","4","6","3","6","4","86","58","59.72"
"232","Erik Gustafsson","WSH","D","6","122.65","5","4","1","3","9","69.23","18","27.78","1.22","31","26","10","4","1","3","2","1","1","0","0","0","4","5","5","11","7","0","0","-"
"311","Nick Schmaltz","ARI","C","6","124.6","3","6","3","3","9","81.82","13","23.08","1.79","25","19","16","4","0","1","0","0","0","0","0","1","9","4","2","5","5","8","11","42.11"
"314","David Pastrnak","BOS","R","7","136","5","4","3","1","9","81.82","32","15.63","4.32","64","44","28","10","3","10","2","1","1","0","0","2","11","4","3","9","5","0","1","0.00"
"352","Kyle Connor","WPG","L","7","146.75","4","5","3","2","9","75.00","27","14.81","2.71","41","33","24","12","1","5","0","0","0","0","0","0","3","2","3","4","5","0","0","-"
"360","Timo Meier","S.J","R","5","102.68333333333","6","3","2","1","9","75.00","24","25.00","2.28","44","33","23","8","5","4","2","1","1","0","0","4","1","1","16","7","3","4","2","66.67"
"408","Kirill Kaprizov","MIN","L","6","119.93333333333","2","7","6","1","9","75.00","17","11.76","2.46","35","25","22","6","2","3","2","1","1","0","0","3","2","4","1","9","2","0","1","0.00"
"428","Alex DeBrincat","OTT","R","6","121.08333333333","2","7","5","2","9","69.23","25","8.00","2.26","41","31","32","7","2","6","0","0","0","0","0","1","5","7","9","4","0","0","0","-"
"434","Dillon Dube","CGY","C","8","135.98333333333","3","6","5","1","9","81.82","19","15.79","2.47","30","26","22","12","0","3","2","1","1","0","0","2","3","4","8","16","2","0","4","0.00"
"531","Drake Batherson","OTT","R","6","117.31666666667","5","4","1","3","9","69.23","23","21.74","3.7","35","29","28","15","1","5","2","1","1","0","0","2","3","5","14","7","5","0","0","-"
"34","Jordan Staal","CAR","C","7","120.45","3","5","1","4","8","100.00","13","23.08","1.18","18","15","14","7","0","3","0","0","0","0","0","1","3","1","15","9","4","65","63","50.78"
"121","Tyler Toffoli","CGY","R","8","135.4","5","3","1","2","8","57.14","21","23.81","3.65","41","36","24","9","0","2","4","1","1","0","0","2","4","1","5","5","1","2","0","100.00"
"133","Vladimir Tarasenko","STL","R","6","108.21666666667","2","6","2","4","8","88.89","22","9.09","1.89","36","28","24","8","0","1","0","0","0","0","0","1","3","3","8","7","2","0","0","-"
"151","Mark Stone","VGK","R","7","145.91666666667","4","4","2","2","8","57.14","26","15.38","4.84","40","33","35","24","2","5","2","1","1","0","0","1","4","11","5","6","1","0","1","0.00"
"160","Vincent Trocheck","NYR","C","6","117.43333333333","2","6","4","2","8","88.89","9","22.22","1.93","25","22","20","9","0","0","2","1","1","0","0","2","5","6","11","8","4","51","41","55.43"
"174","Nikita Kucherov","T.B","R","5","91.15","2","6","4","2","8","57.14","14","14.29","1.2","30","18","11","5","1","1","2","1","1","0","0","1","3","3","3","5","2","0","0","-"
"283","Josh Morrissey","WPG","D","7","170.21666666667","1","7","3","4","8","66.67","10","10.00","1.01","29","21","10","4","0","2","2","1","1","0","0","2","7","3","9","6","7","0","0","-"
"356","Connor McDavid","EDM","C","6","145.15","5","3","3","0","8","80.00","19","26.32","2.53","32","28","25","8","0","4","0","0","0","0","0","4","8","8","0","13","8","27","47","36.49"
"452","Pierre-Luc Dubois","WPG","L","7","136.08333333333","2","6","3","3","8","80.00","14","14.29","2.52","28","25","20","12","0","1","6","3","3","0","0","4","5","4","6","13","15","33","52","38.82"
"499","Elias Pettersson","VAN","C","4","74.65","3","5","4","1","8","100.00","13","23.08","1.38","23","17","15","4","1","1","0","0","0","0","0","1","4","2","4","7","2","20","28","41.67"
"506","Jason Robertson","DAL","L","6","122.83333333333","1","7","6","1","8","88.89","24","4.17","2.64","54","34","28","8","1","1","0","0","0","0","0","1","2","6","3","5","0","0","1","0.00"
"7","Patrice Bergeron","BOS","C","7","124.73333333333","4","3","2","1","7","53.85","31","12.90","3.38","47","38","34","15","2","5","2","1","1","0","0","2","2","2","5","6","8","103","52","66.45"
"10","Alex Ovechkin","WSH","L","6","124.81666666667","2","5","4","1","7","77.78","24","8.33","3.51","35","28","19","12","1","4","0","0","0","0","0","2","6","2","15","1","1","1","0","100.00"
"26","Brad Marchand","BOS","L","7","129.71666666667","1","6","2","4","7","63.64","15","6.67","1.12","26","19","17","6","1","1","10","5","5","0","0","5","10","3","5","7","2","3","2","60.00"
"39","Jamie Benn","DAL","L","6","93.833333333333","3","4","1","3","7","63.64","11","27.27","2.25","22","15","18","9","0","3","0","0","0","0","0","0","2","7","8","0","4","45","28","61.64"
"91","Nazem Kadri","CGY","C","8","152.73333333333","3","4","2","2","7","77.78","31","9.68","2.58","54","43","28","8","2","3","2","1","1","0","0","7","6","3","12","22","4","57","72","44.19"
"98","Reilly Smith","VGK","R","7","136.78333333333","5","2","1","1","7","70.00","29","17.24","3.65","44","38","29","12","0","5","0","0","0","0","0","2","4","1","7","3","3","0","0","-"
"100","Tyson Barrie","EDM","D","6","131.1","1","6","3","3","7","77.78","17","5.88","0.99","31","22","7","2","1","2","0","0","0","0","0","1","5","2","5","10","9","0","0","-"
"111","Anders Lee","NYI","L","6","106.78333333333","4","3","3","0","7","70.00","23","17.39","3.54","36","32","28","16","0","6","4","2","2","0","0","0","2","1","4","10","8","4","2","66.67"
"175","Ryan Nugent-Hopkins","EDM","C","6","121.91666666667","4","3","1","2","7","58.33","17","23.53","2.54","28","24","21","9","3","3","0","0","0","0","0","0","3","3","2","3","1","33","38","46.48"
"176","Jonathan Huberdeau","CGY","C","8","137.5","2","5","3","2","7","100.00","11","18.18","1.75","21","17","16","8","0","0","4","2","2","0","0","1","8","4","7","6","4","1","0","100.00"
"189","Phillip Danault","L.A","C","6","107.43333333333","3","4","2","2","7","100.00","17","17.65","1.46","32","23","13","6","1","3","4","2","2","0","0","4","1","3","3","6","10","44","42","51.16"
"199","Hampus Lindholm","BOS","D","7","157.86666666667","0","7","6","1","7","50.00","18","0.00","1.03","33","24","11","4","2","5","2","1","1","0","0","2","8","0","4","8","14","0","0","-"
"254","Pavel Buchnevich","STL","L","6","117.38333333333","3","4","3","1","7","63.64","10","30.00","1.28","24","16","17","4","2","3","6","3","3","0","0","0","3","3","4","5","0","1","6","14.29"
"303","William Nylander","TOR","R","5","100.61666666667","4","3","1","2","7","70.00","22","18.18","2.91","30","28","21","10","1","3","2","1","1","0","0","2","3","7","1","5","1","1","1","50.00"
"330","Michael Amadio","VGK","C","7","104.96666666667","3","4","3","1","7","77.78","19","15.79","2.08","27","23","16","10","1","6","4","2","2","0","0","1","2","6","4","10","0","4","2","66.67"
"362","Mikko Rantanen","COL","R","6","155.71666666667","5","2","1","1","7","63.64","44","11.36","4.04","73","62","34","12","0","6","4","2","2","0","0","2","4","4","13","18","4","14","20","41.18"
"370","Travis Konecny","PHI","R","5","112.53333333333","4","3","2","1","7","77.78","16","25.00","1.41","27","18","16","6","0","0","4","2","2","0","0","5","1","2","3","5","1","2","3","40.00"
"433","Jakob Chychrun","ARI","D","6","138.5","0","7","3","4","7","53.85","18","0.00","1.49","39","26","18","3","0","3","2","1","1","0","0","1","4","4","7","14","9","0","0","-"
"436","Sam Steel","MIN","C","6","105.1","0","7","2","5","7","53.85","8","0.00","0.95","15","13","11","3","0","1","2","1","1","0","0","0","0","2","3","10","1","37","40","48.05"
"464","Brandon Hagel","T.B","L","5","94.633333333333","5","2","2","0","7","77.78","10","50.00","2.49","18","15","14","9","3","3","0","0","0","0","0","0","1","4","1","10","3","0","2","0.00"
"504","Robert Thomas","STL","C","6","116.01666666667","2","5","4","1","7","53.85","10","20.00","1.41","20","15","15","8","0","0","0","0","0","0","0","3","3","5","0","4","2","53","44","54.64"
"49","David Perron","DET","L","5","89.65","3","3","3","0","6","75.00","16","18.75","1.71","24","18","13","2","0","2","4","2","2","0","0","0","2","2","8","5","0","0","1","0.00"
"60","Alex Pietrangelo","VGK","D","6","166.46666666667","1","5","5","0","6","54.55","18","5.56","0.86","43","25","9","3","0","1","2","1","1","0","0","0","3","9","5","9","19","0","0","-"
"87","Victor Hedman","T.B","D","5","117.65","0","6","3","3","6","60.00","10","0.00","0.88","27","19","11","5","5","3","0","0","0","0","0","1","4","3","5","5","8","0","0","-"
"89","Brayden Schenn","STL","C","6","101","0","6","3","3","6","120.00","9","0.00","0.89","16","12","7","2","0","0","0","0","0","0","0","2","7","2","12","7","0","20","24","45.45"
"122","Evgeny Kuznetsov","WSH","C","6","111.41666666667","1","5","4","1","6","85.71","20","5.00","1.58","29","25","15","3","0","3","2","1","1","0","0","0","4","4","3","2","2","30","31","49.18"
"128","Brock Nelson","NYI","C","6","109.06666666667","1","5","4","1","6","75.00","11","9.09","1.78","28","17","16","6","1","5","4","2","2","0","0","0","1","1","3","2","4","27","44","38.03"
"148","Jesper Fast","CAR","R","7","103.76666666667","3","3","1","2","6","66.67","9","33.33","1.37","19","14","12","7","0","0","4","2","2","0","0","0","3","0","4","14","6","0","0","-"
"181","Dougie Hamilton","N.J","D","6","143.73333333333","0","6","4","2","6","85.71","17","0.00","0.79","41","26","12","3","3","6","6","3","3","0","0","0","7","1","2","2","5","0","0","-"
"295","Frederick Gaudreau","MIN","C","6","81.016666666667","4","2","0","2","6","85.71","12","33.33","1.97","21","15","12","3","3","3","2","1","1","0","0","1","0","2","7","3","2","26","38","40.63"
"300","Leon Draisaitl","EDM","C","6","136.06666666667","0","6","4","2","6","50.00","23","0.00","3.21","39","33","19","10","1","4","0","0","0","0","0","0","7","4","5","7","5","52","61","46.02"
"351","Rasmus Andersson","CGY","D","8","203.65","1","5","3","2","6","33.33","19","5.26","1.16","38","27","14","2","2","3","0","0","0","0","0","0","6","7","3","11","11","0","0","-"
"375","Roope Hintz","DAL","C","6","106.38333333333","5","1","1","0","6","60.00","22","22.73","3.01","31","25","28","16","2","4","4","2","2","0","0","0","0","1","2","9","10","15","18","45.45"
"398","Artemi Panarin","NYR","L","6","116.55","3","3","1","2","6","85.71","24","12.50","1.82","44","33","22","4","2","1","0","0","0","0","0","1","10","3","2","3","2","0","1","0.00"
