"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.95","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.97","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"31","Linus Ullmark","BOS","19","1081.75","540","508","32","0.941","1.77","19.34","45.25","139","120","19","0.863","1.05","5.62","132","125","7","0.947","0.39","7.26","223","217","6","0.973","0.33","2.82","30","73","38.97","20.69"
"76","Akira Schmid","N.J","6","282.01666666667","133","125","8","0.940","1.70","4.65","13.31","28","24","4","0.857","0.85","0.96","38","36","2","0.947","0.43","2.11","60","58","2","0.967","0.43","0.37","2","20","37.35","19.75"
"24","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.95","2.94","12","10","2","0.833","2.00","0.13","6","6","0","1.000","0.00","0.65","13","13","0","1.000","0.00","0.51","3","5","28.45","12.50"
"75","Kevin Lankinen","NSH","7","395.61666666667","229","214","15","0.934","2.27","6.77","21.76","64","58","6","0.906","0.91","5.33","54","50","4","0.926","0.61","1.83","97","92","5","0.948","0.76","-1.16","17","40","36.58","25.80"
"52","Ilya Samsonov","TOR","10","576.36666666667","267","249","18","0.933","1.87","7.39","25.1","75","66","9","0.880","0.94","4.28","72","64","8","0.889","0.83","-0.22","105","104","1","0.990","0.10","3.15","24","43","36.83","18.94"
"30","Connor Hellebuyck","WPG","21","1261.0333333333","700","651","49","0.930","2.33","17.55","66.79","197","166","31","0.843","1.47","3.89","189","180","9","0.952","0.43","11.42","272","263","9","0.967","0.43","1.76","37","103","35.79","20.90"
"39","Pheonix Copley","L.A","2","119.95","55","51","4","0.927","2.00","1.23","5.6","11","10","1","0.909","0.50","0.95","17","16","1","0.941","0.50","0.84","25","23","2","0.920","1.00","-1.01","3","12","36.20","33.25"
"27","Matt Murray","TOR","10","600.13333333333","337","312","25","0.926","2.50","7.04","32.75","95","83","12","0.874","1.20","4.82","102","93","9","0.912","0.90","2.02","127","123","4","0.969","0.40","1.02","34","65","33.15","21.40"
"44","Ilya Sorokin","NYI","20","1142.3166666667","601","556","45","0.925","2.36","12.14","62.58","188","157","31","0.835","1.63","2.29","159","150","9","0.943","0.47","8.18","229","224","5","0.978","0.26","4.06","33","122","33.54","20.04"
"60","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.24","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"73","Lukas Dostal","ANA","1","60","38","35","3","0.921","3.00","0.61","3.66","13","11","2","0.846","2.00","0.30","8","8","0","1.000","0.00","0.86","15","14","1","0.933","1.00","-0.41","2","5","37.53","12.67"
"36","Tristan Jarry","PIT","19","1147.4","641","590","51","0.920","2.67","9.94","51.4","164","132","32","0.805","1.67","-2.96","165","154","11","0.933","0.58","6.83","271","263","8","0.970","0.42","2.72","30","70","37.26","19.92"
