"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"66","Akira Schmid","N.J","1","60","23","23","0","1.000","0.00","2.21","2.12","5","5","0","1.000","0.00","0.89","4","4","0","1.000","0.00","0.42","14","14","0","1.000","0.00","0.53","1","5","36.96","-"
"52","Joseph Woll","TOR","1","59.583333333333","30","29","1","0.967","1.01","1.88","2.54","7","6","1","0.857","1.01","0.25","10","10","0","1.000","0.00","1.04","10","10","0","1.000","0.00","0.38","1","4","37.40","17.00"
"31","Antti Raanta","CAR","2","119.8","54","52","2","0.963","1.00","3.18","6.65","19","17","2","0.895","1.00","1.39","10","10","0","1.000","0.00","1.04","19","19","0","1.000","0.00","0.71","2","10","35.20","11.00"
"65","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.92","1.71","6","6","0","1.000","0.00","1.07","4","3","1","0.750","1.01","-0.58","9","9","0","1.000","0.00","0.34","0","0","36.10","18.00"
"29","Linus Ullmark","BOS","5","307.76666666667","174","165","9","0.948","1.75","7.69","14.45","49","44","5","0.898","0.97","3.75","54","50","4","0.926","0.78","1.62","55","55","0","1.000","0.00","2.06","8","19","36.47","16.22"
"54","Filip Gustavsson","MIN","5","310.05","154","146","8","0.948","1.55","6.77","13.3","41","36","5","0.878","0.97","2.32","40","39","1","0.975","0.19","3.17","68","66","2","0.971","0.39","0.55","8","28","34.95","15.75"
"49","Connor Ingram","ARI","4","235.75","140","132","8","0.943","2.04","5.43","15.58","41","38","3","0.927","0.76","4.32","51","50","1","0.980","0.25","4.31","44","40","4","0.909","1.02","-2.35","21","27","31.18","25.63"
"1","Craig Anderson","BUF","3","166.16666666667","103","97","6","0.942","2.17","3.88","10.24","34","31","3","0.912","1.08","3.07","24","22","2","0.917","0.72","0.50","42","41","1","0.976","0.36","0.58","3","20","34.31","20.83"
"60","Alexandar Georgiev","COL","6","369.63333333333","205","193","12","0.941","1.95","7.66","18.95","52","46","6","0.885","0.97","3.28","53","48","5","0.906","0.81","0.52","91","90","1","0.989","0.16","2.41","11","30","35.60","18.42"
"11","Jake Allen","MTL","4","239.83333333333","128","120","8","0.938","2.00","4.28","11.16","32","28","4","0.875","1.00","1.71","47","44","3","0.936","0.75","1.89","44","43","1","0.977","0.25","0.65","4","17","34.27","21.75"
"21","Frederik Andersen","CAR","4","238.26666666667","113","106","7","0.938","1.76","3.84","10.79","39","34","5","0.872","1.26","1.96","18","18","0","1.000","0.00","1.87","49","47","2","0.959","0.50","-0.16","5","17","32.85","18.00"
"39","Ilya Sorokin","NYI","6","368.46666666667","210","197","13","0.938","2.12","7.14","21.76","66","56","10","0.848","1.63","1.78","51","48","3","0.941","0.49","2.31","83","83","0","1.000","0.00","3.11","10","52","34.39","14.92"
"63","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.67","6.96","22","20","2","0.909","0.98","1.93","30","28","2","0.933","0.98","1.12","26","25","1","0.962","0.49","-0.02","3","9","32.96","27.20"
"22","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.55","9.39","37","32","5","0.865","1.57","1.60","40","38","2","0.950","0.63","2.17","31","31","0","1.000","0.00","1.16","8","9","30.93","14.71"
"27","Joonas Korpisalo","CBJ","4","235.98333333333","139","130","9","0.935","2.29","4.33","14.02","31","29","2","0.935","0.51","3.53","41","36","5","0.878","1.27","-0.73","59","57","2","0.966","0.51","0.21","4","23","35.68","19.67"
"2","Marc-Andre Fleury","MIN","3","182.5","73","68","5","0.932","1.64","2.00","6.75","24","20","4","0.833","1.32","0.28","14","14","0","1.000","0.00","1.46","31","30","1","0.968","0.33","0.16","6","17","33.96","21.00"
"25","John Gibson","ANA","4","240.33333333333","191","178","13","0.932","3.25","5.32","19.35","67","57","10","0.851","2.50","1.96","42","41","1","0.976","0.25","3.37","79","77","2","0.975","0.50","0.96","11","35","30.83","17.08"
"30","Aaron Dell","S.J","1","59.45","27","25","2","0.926","2.02","0.59","3.38","11","9","2","0.818","2.02","-0.04","6","6","0","1.000","0.00","0.62","9","9","0","1.000","0.00","0.34","1","5","25.78","10.50"
"41","Kaapo Kahkonen","S.J","4","239.75","134","124","10","0.925","2.50","2.85","12.46","41","35","6","0.854","1.50","1.32","36","33","3","0.917","0.75","0.75","54","53","1","0.981","0.25","1.03","5","13","32.81","20.90"
"59","Jeremy Swayman","BOS","3","179.73333333333","93","86","7","0.925","2.34","1.92","8.92","20","18","2","0.900","0.67","1.57","33","31","2","0.939","0.67","1.44","38","35","3","0.921","1.00","-1.57","3","10","31.76","25.57"
"46","Ilya Samsonov","TOR","5","298.68333333333","140","129","11","0.921","2.21","2.43","12.46","30","29","1","0.967","0.20","4.35","42","36","6","0.857","1.21","-1.63","62","58","4","0.935","0.80","-1.67","2","25","34.62","22.27"
"69","Mads Sogaard","OTT","4","242.66666666667","113","104","9","0.920","2.23","1.84","8.64","22","17","5","0.773","1.24","-1.07","33","30","3","0.909","0.74","0.44","51","50","1","0.980","0.25","0.91","2","10","36.82","18.33"
"55","David Rittich","WPG","4","200.03333333333","85","78","7","0.918","2.10","1.15","8.3","25","23","2","0.920","0.60","2.46","21","20","1","0.952","0.30","1.19","33","29","4","0.879","1.20","-2.76","4","11","34.45","37.86"
"18","Scott Wedgewood","DAL","1","59.416666666667","36","33","3","0.917","3.03","0.45","2.85","5","3","2","0.600","2.02","-1.11","9","9","0","1.000","0.00","0.94","18","17","1","0.944","1.01","-0.32","4","5","44.75","20.00"
"26","Andrei Vasilevskiy","T.B","6","362.36666666667","204","187","17","0.917","2.81","2.57","18.96","63","52","11","0.825","1.82","0.24","50","44","6","0.880","0.99","-0.79","84","84","0","1.000","0.00","3.15","8","28","32.86","16.35"
"47","Adin Hill","VGK","3","179.71666666667","83","76","7","0.916","2.34","0.96","7.57","17","13","4","0.765","1.34","-0.97","25","23","2","0.920","0.67","0.60","36","35","1","0.972","0.33","0.35","14","10","36.42","15.57"
"38","Elvis Merzlikins","CBJ","4","246.66666666667","142","130","12","0.915","2.92","1.62","13.51","33","28","5","0.848","1.22","0.89","40","34","6","0.850","1.46","-1.83","64","63","1","0.984","0.24","1.40","14","22","35.89","21.00"
"23","Jordan Binnington","STL","7","421.58333333333","255","233","22","0.914","3.13","2.46","27.41","78","66","12","0.846","1.71","1.92","78","70","8","0.897","1.14","0.12","94","92","2","0.979","0.28","1.53","12","44","29.45","21.55"
"20","Petr Mrazek","CHI","5","310.15","190","173","17","0.911","3.29","1.22","16.61","59","49","10","0.831","1.93","0.53","57","53","4","0.930","0.77","1.94","63","60","3","0.952","0.58","-0.64","12","31","33.31","20.88"
"50","Casey DeSmith","PIT","4","198.78333333333","111","101","10","0.910","3.02","0.65","10.78","44","35","9","0.795","2.72","-1.15","27","27","0","1.000","0.00","2.81","36","35","1","0.972","0.30","0.35","18","15","31.47","11.90"
"64","Kevin Lankinen","NSH","1","60","33","30","3","0.909","3.00","0.17","3","9","7","2","0.778","2.00","-0.39","7","6","1","0.857","1.00","-0.27","14","14","0","1.000","0.00","0.53","1","3","38.12","20.33"
"70","Arturs Silovs","VAN","4","241.51666666667","120","109","11","0.908","2.73","0.51","10.64","29","25","4","0.862","0.99","1.18","34","31","3","0.912","0.75","0.54","50","46","4","0.920","0.99","-2.12","7","20","38.51","25.64"
"15","Cam Talbot","OTT","2","119.01666666667","53","48","5","0.906","2.52","0.08","6.07","18","16","2","0.889","1.01","1.21","18","15","3","0.833","1.51","-1.13","14","14","0","1.000","0.00","0.53","8","7","31.79","21.00"
"12","Dustin Tokarski","PIT","1","59.35","42","38","4","0.905","4.04","0.03","4","15","13","2","0.867","2.02","0.68","12","10","2","0.833","2.02","-0.75","12","12","0","1.000","0.00","0.45","6","11","36.45","14.00"
"57","Jake Oettinger","DAL","5","310.28333333333","156","141","15","0.904","2.90","-0.04","13.23","45","36","9","0.800","1.74","-0.97","45","40","5","0.889","0.97","-0.31","56","55","1","0.982","0.19","1.10","2","21","34.19","16.20"
"28","Connor Hellebuyck","WPG","5","281.38333333333","164","148","16","0.902","3.41","-0.27","14.9","46","36","10","0.783","2.13","-1.79","58","53","5","0.914","1.07","1.04","54","53","1","0.981","0.21","1.03","18","15","32.62","17.19"
"43","Mackenzie Blackwood","N.J","2","118.91666666667","60","54","6","0.900","3.03","-0.25","6.94","13","9","4","0.692","2.02","-1.68","20","19","1","0.950","0.50","1.08","22","21","1","0.955","0.50","-0.17","6","14","38.30","18.83"
"56","Stuart Skinner","EDM","4","211.63333333333","90","81","9","0.900","2.55","-0.37","8.93","31","23","8","0.742","2.27","-2.47","21","20","1","0.952","0.28","1.19","29","29","0","1.000","0.00","1.09","5","17","36.49","14.11"
"32","Juuse Saros","NSH","6","362.21666666667","188","169","19","0.899","3.15","-0.97","19.77","59","47","12","0.797","1.99","-1.47","59","54","5","0.915","0.83","1.14","60","58","2","0.967","0.33","0.25","22","29","31.48","17.68"
"16","Sergei Bobrovsky","FLA","5","266.35","137","123","14","0.898","3.15","-0.86","15.14","50","44","6","0.880","1.35","2.92","33","26","7","0.788","1.58","-3.56","49","48","1","0.980","0.23","0.84","8","32","32.27","18.29"
"71","Jaxson Stauber","CHI","3","180","98","88","10","0.898","3.33","-0.60","10.13","34","30","4","0.882","1.33","2.07","24","19","5","0.792","1.67","-2.50","36","35","1","0.972","0.33","0.35","3","19","30.15","20.80"
"24","Magnus Hellberg","DET","2","119.93333333333","77","69","8","0.896","4.00","-0.61","7.96","23","19","4","0.826","2.00","0.11","29","27","2","0.931","1.00","1.02","22","20","2","0.909","1.00","-1.17","1","9","30.94","26.25"
"40","Ville Husso","DET","6","361.23333333333","173","155","18","0.896","2.99","-1.41","16.67","45","35","10","0.778","1.66","-1.97","42","35","7","0.833","1.16","-2.63","76","75","1","0.987","0.17","1.85","10","25","35.22","16.94"
"8","James Reimer","S.J","2","119.15","57","51","6","0.895","3.02","-0.53","4.53","14","11","3","0.786","1.51","-0.50","16","14","2","0.875","1.01","-0.33","21","20","1","0.952","0.50","-0.21","8","4","43.58","19.33"
