"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"24","Andrei Vasilevskiy","T.B","4","243.9","133","128","5","0.962","1.23","7.04","12.22","40","40","0","1.000","0.00","6.55","37","34","3","0.919","0.74","0.82","53","51","2","0.962","0.49","-0.02","7","16","33.44","36.40"
"23","John Gibson","ANA","1","64.916666666667","51","49","2","0.961","1.85","2.62","4.54","13","11","2","0.846","1.85","0.13","18","18","0","1.000","0.00","1.86","17","17","0","1.000","0.00","0.63","2","4","32.80","8.50"
"6","Jonathan Quick","L.A","1","64.916666666667","24","23","1","0.958","0.92","1.17","2.47","5","5","0","1.000","0.00","0.82","11","10","1","0.909","0.92","0.14","8","8","0","1.000","0.00","0.30","3","4","31.04","12.00"
"2","Marc-Andre Fleury","MIN","3","179.15","94","89","5","0.947","1.67","3.51","7.67","21","17","4","0.810","1.34","-0.56","26","25","1","0.962","0.33","1.69","44","44","0","1.000","0.00","1.64","6","16","36.87","16.60"
"9","Semyon Varlamov","NYI","1","53.633333333333","37","35","2","0.946","2.24","1.35","2.49","6","5","1","0.833","1.12","-0.02","9","8","1","0.889","1.12","-0.07","19","19","0","1.000","0.00","0.71","1","5","43.57","22.00"
"26","Joonas Korpisalo","CBJ","2","113.78333333333","54","51","3","0.944","1.58","1.89","5.22","16","14","2","0.875","1.05","0.62","15","14","1","0.933","0.53","0.55","19","19","0","1.000","0.00","0.71","5","10","35.76","15.33"
"13","Darcy Kuemper","WSH","3","183.03333333333","102","96","6","0.941","1.97","3.23","9.41","25","21","4","0.840","1.31","0.09","32","30","2","0.938","0.66","1.31","39","39","0","1.000","0.00","1.46","7","9","35.50","22.00"
"53","Ukko-Pekka Luukkonen","BUF","3","179.65","115","108","7","0.939","2.34","3.41","11.67","34","31","3","0.912","1.00","2.57","39","36","3","0.923","1.00","1.03","41","40","1","0.976","0.33","0.53","4","22","32.80","21.29"
"63","Pyotr Kochetkov","CAR","3","179.98333333333","80","75","5","0.938","1.67","2.24","8.3","26","24","2","0.923","0.67","2.26","22","19","3","0.864","1.00","-0.73","26","26","0","1.000","0.00","0.97","12","8","35.63","21.60"
"28","Linus Ullmark","BOS","4","244.35","140","131","9","0.936","2.21","3.67","13.46","35","29","6","0.829","1.47","-0.27","41","41","0","1.000","0.00","4.24","59","56","3","0.949","0.74","-0.80","30","32","35.66","20.89"
"1","Craig Anderson","BUF","1","59.65","31","29","2","0.935","2.01","0.81","3.08","10","9","1","0.900","1.01","0.64","11","11","0","1.000","0.00","1.14","10","9","1","0.900","1.01","-0.63","3","3","30.29","35.50"
"55","Jeremy Swayman","BOS","3","183.6","92","86","6","0.935","1.96","2.33","9.96","37","33","4","0.892","1.31","2.06","24","24","0","1.000","0.00","2.48","27","25","2","0.926","0.65","-0.99","4","15","31.67","21.83"
"52","Jake Oettinger","DAL","6","359.4","183","171","12","0.934","2.00","4.57","15.26","42","36","6","0.857","1.00","0.88","47","43","4","0.915","0.67","0.86","84","82","2","0.976","0.33","1.14","9","21","36.28","18.83"
"30","Juuse Saros","NSH","6","368.25","221","206","15","0.932","2.44","5.01","23.38","58","52","6","0.897","0.98","3.50","75","68","7","0.907","1.14","0.75","82","80","2","0.976","0.33","1.06","11","32","31.68","23.93"
"35","Ilya Sorokin","NYI","7","367.66666666667","174","162","12","0.931","1.96","3.75","16.64","44","38","6","0.864","0.98","1.21","34","31","3","0.912","0.49","0.51","89","86","3","0.966","0.49","0.32","9","37","36.81","24.67"
"7","Alex Stalock","CHI","2","118.68333333333","57","53","4","0.930","2.02","1.16","5.25","12","11","1","0.917","0.51","0.97","22","20","2","0.909","1.01","0.27","21","20","1","0.952","0.51","-0.22","2","9","37.65","28.75"
"58","Collin Delia","VAN","2","119.55","71","66","5","0.930","2.51","1.43","8.25","31","26","5","0.839","2.51","0.08","10","10","0","1.000","0.00","1.03","27","27","0","1.000","0.00","1.01","3","14","32.70","16.20"
"27","Connor Hellebuyck","WPG","5","300.8","137","127","10","0.927","1.99","2.40","13.12","35","30","5","0.857","1.00","0.73","35","31","4","0.886","0.80","-0.38","61","60","1","0.984","0.20","1.28","9","15","36.48","17.70"
"38","Igor Shesterkin","NYR","6","360.7","164","152","12","0.927","2.00","2.85","15.21","45","38","7","0.844","1.16","0.37","52","50","2","0.962","0.33","3.37","61","58","3","0.951","0.50","-0.72","18","22","33.50","19.17"
"50","David Rittich","WPG","3","176.56666666667","96","89","7","0.927","2.38","1.69","8.72","23","21","2","0.913","0.68","1.77","27","23","4","0.852","1.36","-1.21","42","41","1","0.976","0.34","0.57","6","14","32.84","21.57"
"47","Charlie Lindgren","WSH","4","241.66666666667","107","99","8","0.925","1.99","1.69","10.33","28","24","4","0.857","0.99","0.59","30","28","2","0.933","0.50","1.10","42","40","2","0.952","0.50","-0.43","4","9","36.86","25.38"
"59","Lukas Dostal","ANA","5","301.4","201","186","15","0.925","2.99","3.19","20.01","51","42","9","0.824","1.79","-0.65","54","53","1","0.981","0.20","4.58","85","80","5","0.941","1.00","-1.83","9","24","34.51","24.47"
"5","Thomas Greiss","STL","2","119.81666666667","75","69","6","0.920","3.00","0.79","6.72","20","16","4","0.800","2.00","-0.72","27","25","2","0.926","1.00","0.79","24","24","0","1.000","0.00","0.90","4","11","37.00","12.67"
"18","Philipp Grubauer","SEA","3","177.2","100","92","8","0.920","2.71","1.05","11.39","42","35","7","0.833","2.37","-0.12","17","16","1","0.941","0.34","0.76","38","38","0","1.000","0.00","1.42","3","18","30.24","14.38"
"15","Sergei Bobrovsky","FLA","5","296.21666666667","171","157","14","0.918","2.84","1.48","16.47","51","42","9","0.824","1.82","-0.65","39","38","1","0.974","0.20","3.03","71","67","4","0.944","0.81","-1.35","14","31","36.03","23.93"
"45","Connor Ingram","ARI","2","118.98333333333","72","66","6","0.917","3.03","0.52","6.92","18","16","2","0.889","1.01","0.95","29","26","3","0.897","1.51","0.00","23","22","1","0.957","0.50","-0.14","4","12","34.01","22.17"
"48","Carter Hart","PHI","5","246.31666666667","156","143","13","0.917","3.17","1.12","14.02","52","45","7","0.865","1.71","1.52","31","27","4","0.871","0.97","-0.80","63","61","2","0.968","0.49","0.35","17","17","36.99","20.92"
"49","Filip Gustavsson","MIN","3","178.3","84","77","7","0.917","2.36","0.60","7.81","23","18","5","0.783","1.68","-1.23","21","20","1","0.952","0.34","1.17","35","34","1","0.971","0.34","0.31","6","15","35.42","13.00"
"33","Pheonix Copley","L.A","6","378.18333333333","167","153","14","0.916","2.22","1.12","16.3","44","36","8","0.818","1.27","-0.79","53","50","3","0.943","0.48","2.48","58","55","3","0.948","0.48","-0.83","18","29","35.49","21.57"
"57","Alexandar Georgiev","COL","7","430.31666666667","190","174","16","0.916","2.23","1.20","17.28","53","45","8","0.849","1.12","0.68","47","41","6","0.872","0.84","-1.14","79","77","2","0.975","0.28","0.95","14","29","34.97","20.06"
"56","Logan Thompson","VGK","6","354.31666666667","147","134","13","0.912","2.20","0.31","12.34","34","29","5","0.853","0.85","0.57","39","33","6","0.846","1.02","-1.97","67","65","2","0.970","0.34","0.50","11","15","34.99","17.62"
"21","Jordan Binnington","STL","5","323.88333333333","152","138","14","0.908","2.59","-0.24","17.4","63","54","9","0.857","1.67","1.32","41","38","3","0.927","0.56","1.24","39","37","2","0.949","0.37","-0.54","9","23","31.36","16.00"
"19","Petr Mrazek","CHI","3","178.15","107","97","10","0.907","3.37","-0.31","9.96","32","25","7","0.781","2.36","-1.76","27","25","2","0.926","0.67","0.79","46","45","1","0.978","0.34","0.72","3","21","31.89","13.60"
"31","Tristan Jarry","PIT","4","240.28333333333","140","127","13","0.907","3.25","-0.33","13.54","48","41","7","0.854","1.75","0.86","34","31","3","0.912","0.75","0.51","54","51","3","0.944","0.75","-0.98","5","26","34.67","20.31"
"3","Jaroslav Halak","NYR","1","60","32","29","3","0.906","3.00","-0.10","2.42","11","9","2","0.818","2.00","-0.20","8","8","0","1.000","0.00","0.83","12","11","1","0.917","1.00","-0.55","3","3","33.22","20.67"
"14","Cam Talbot","OTT","5","307.65","170","154","16","0.906","3.12","-0.61","14.97","30","22","8","0.733","1.56","-3.09","61","56","5","0.918","0.98","1.30","71","68","3","0.958","0.59","-0.35","7","27","35.85","23.06"
