"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"69","Akira Schmid","N.J","1","13.833333333333","7","7","0","1.000","0.00","0.66","0.96","1","1","0","1.000","0.00","0.18","5","5","0","1.000","0.00","0.53","1","1","0","1.000","0.00","0.04","0","0","25.14","-"
"58","Carter Hart","PHI","9","546.08333333333","323","304","19","0.941","2.09","11.61","33.97","93","89","4","0.957","0.44","12.79","96","87","9","0.906","0.99","1.17","120","114","6","0.950","0.66","-1.43","27","68","34.20","25.21"
"29","Connor Hellebuyck","WPG","10","605.61666666667","321","301","20","0.938","1.98","10.42","32.65","90","77","13","0.856","1.29","3.25","95","92","3","0.968","0.30","7.06","122","118","4","0.967","0.40","0.64","15","58","34.60","19.30"
"30","Linus Ullmark","BOS","12","675.53333333333","342","320","22","0.936","1.95","10.41","28.15","80","67","13","0.838","1.15","1.44","91","85","6","0.934","0.53","3.64","137","134","3","0.978","0.27","2.21","14","44","39.69","20.68"
"41","Ilya Sorokin","NYI","11","603.71666666667","326","305","21","0.936","2.09","9.89","34.39","106","93","13","0.877","1.29","6.14","86","80","6","0.930","0.60","3.11","121","119","2","0.983","0.20","2.61","25","66","32.93","20.67"
"23","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.94","2.94","12","10","2","0.833","2.00","0.17","6","6","0","1.000","0.00","0.64","13","13","0","1.000","0.00","0.49","3","5","28.45","12.50"
"62","Jake Oettinger","DAL","8","441.03333333333","204","190","14","0.931","1.90","5.33","19.12","52","45","7","0.865","0.95","2.39","48","45","3","0.938","0.41","2.08","97","93","4","0.959","0.54","-0.31","11","21","34.61","21.93"
"48","Sam Montembeault","MTL","5","302.56666666667","171","159","12","0.930","2.38","4.21","16.89","49","42","7","0.857","1.39","1.85","52","50","2","0.962","0.40","3.51","64","61","3","0.953","0.59","-0.56","7","29","32.15","21.75"
"61","Stuart Skinner","EDM","6","344.06666666667","208","193","15","0.928","2.62","4.71","20.34","51","45","6","0.882","1.05","3.21","73","65","8","0.890","1.40","-0.27","72","71","1","0.986","0.17","1.74","15","28","34.75","23.47"
"1","Craig Anderson","BUF","4","239.9","124","115","9","0.927","2.25","2.75","11.24","30","26","4","0.867","1.00","1.42","37","33","4","0.892","1.00","-0.08","49","48","1","0.980","0.25","0.87","5","16","38.81","16.11"
"50","Adin Hill","VGK","5","304.43333333333","147","136","11","0.925","2.17","2.93","10.61","30","25","5","0.833","0.99","0.42","47","41","6","0.872","1.18","-1.02","60","60","0","1.000","0.00","2.28","12","15","40.13","19.64"
"65","Logan Thompson","VGK","10","596.16666666667","307","284","23","0.925","2.31","6.09","27.99","81","67","14","0.827","1.41","0.62","73","68","5","0.932","0.50","2.73","134","131","3","0.978","0.30","2.10","21","45","37.16","21.87"
"70","Spencer Knight","FLA","6","357.06666666667","174","161","13","0.925","2.18","3.49","15.37","50","45","5","0.900","0.84","4.03","43","38","5","0.884","0.84","-0.45","69","66","3","0.957","0.50","-0.37","8","24","35.37","22.85"
"66","Alexandar Georgiev","COL","9","542.13333333333","314","290","24","0.924","2.66","5.76","28.84","86","75","11","0.872","1.22","4.52","77","71","6","0.922","0.66","2.16","137","130","7","0.949","0.77","-1.79","18","54","34.52","21.38"
"72","Arvid Soderblom","CHI","4","216.61666666667","132","122","10","0.924","2.77","2.51","11.95","36","31","5","0.861","1.38","1.50","34","31","3","0.912","0.83","0.60","53","51","2","0.962","0.55","0.02","8","27","38.01","21.00"
"57","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.72","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"49","Ilya Samsonov","TOR","8","457.08333333333","214","197","17","0.921","2.23","3.28","20.73","64","56","8","0.875","1.05","3.55","56","48","8","0.857","1.05","-2.07","84","83","1","0.988","0.13","2.20","16","38","35.12","19.53"
"68","Kevin Lankinen","NSH","5","277.43333333333","152","140","12","0.921","2.60","2.40","14.89","41","35","6","0.854","1.30","1.40","39","36","3","0.923","0.65","1.13","62","59","3","0.952","0.65","-0.64","13","27","36.65","22.25"
"13","Darcy Kuemper","WSH","12","714.81666666667","352","324","28","0.920","2.35","5.36","35.26","95","78","17","0.821","1.43","0.15","76","68","8","0.895","0.67","0.05","159","156","3","0.981","0.25","3.05","36","48","37.40","18.18"
