"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"63","Kevin Lankinen","NSH","1","64.85","27","26","1","0.963","0.93","1.74","2.63","6","6","0","1.000","0.00","1.17","9","8","1","0.889","0.93","-0.07","12","12","0","1.000","0.00","0.48","6","4","30.56","32.00"
"65","Ivan Prosvetov","ARI","2","119.61666666667","71","68","3","0.958","1.50","4.19","8.84","21","19","2","0.905","1.00","2.09","22","21","1","0.955","0.50","1.28","28","28","0","1.000","0.00","1.13","4","17","31.66","10.33"
"34","Pheonix Copley","L.A","3","185","82","78","4","0.951","1.30","4.31","7.8","11","10","1","0.909","0.32","1.14","25","22","3","0.880","0.97","-0.41","40","40","0","1.000","0.00","1.61","4","10","40.04","33.75"
"7","Alex Stalock","CHI","4","208.81666666667","138","130","8","0.942","2.30","5.98","11.29","37","34","3","0.919","0.86","4.21","34","34","0","1.000","0.00","3.53","62","57","5","0.919","1.44","-2.50","7","20","33.71","32.38"
"49","Casey DeSmith","PIT","4","198.41666666667","103","97","6","0.942","1.81","4.43","10.05","26","24","2","0.923","0.60","3.07","29","26","3","0.897","0.91","0.01","44","43","1","0.977","0.30","0.77","5","20","37.46","25.33"
"64","Joel Hofer","STL","1","60","34","32","2","0.941","2.00","1.44","3.46","9","8","1","0.889","1.00","0.75","9","8","1","0.889","1.00","-0.07","16","16","0","1.000","0.00","0.65","4","5","31.50","19.50"
"46","Adin Hill","VGK","2","123.03333333333","84","79","5","0.940","2.44","3.51","9.38","30","29","1","0.967","0.49","4.85","24","21","3","0.875","1.46","-0.51","28","27","1","0.964","0.49","0.13","8","20","26.71","24.00"
"45","Ilya Samsonov","TOR","3","183.58333333333","96","90","6","0.938","1.96","3.72","10.69","26","23","3","0.885","0.98","2.07","27","26","1","0.963","0.33","1.80","40","38","2","0.950","0.65","-0.39","10","15","31.81","18.67"
"52","Filip Gustavsson","MIN","3","189.15","80","75","5","0.938","1.59","3.10","6.65","16","14","2","0.875","0.63","1.12","27","24","3","0.889","0.95","-0.20","31","31","0","1.000","0.00","1.25","5","8","37.18","17.80"
"19","Petr Mrazek","CHI","4","207.2","119","111","8","0.933","2.32","4.05","11.47","37","33","4","0.892","1.16","3.21","35","32","3","0.914","0.87","0.63","43","42","1","0.977","0.29","0.73","12","13","31.08","22.00"
"27","Joonas Korpisalo","L.A","3","179.65","84","78","6","0.929","2.00","2.51","8.26","25","22","3","0.880","1.00","1.87","27","25","2","0.926","0.67","0.80","31","30","1","0.968","0.33","0.25","3","16","30.64","21.17"
"2","Marc-Andre Fleury","MIN","3","179.81666666667","121","112","9","0.926","3.00","3.26","11.08","46","41","5","0.891","1.67","3.97","28","26","2","0.929","0.67","0.90","39","37","2","0.949","0.67","-0.43","9","21","33.50","18.89"
"31","Juuse Saros","NSH","6","358.33333333333","186","172","14","0.925","2.34","4.84","17.37","50","40","10","0.800","1.67","-0.25","64","62","2","0.969","0.33","4.64","67","65","2","0.970","0.33","0.70","12","29","33.27","13.07"
"35","Thatcher Demko","VAN","5","297.95","133","123","10","0.925","2.01","3.47","12.24","32","26","6","0.813","1.21","0.24","35","32","3","0.914","0.60","0.63","53","52","1","0.981","0.20","1.14","6","15","38.64","18.80"
"8","James Reimer","S.J","4","217.16666666667","117","108","9","0.923","2.49","2.85","12.15","29","22","7","0.759","1.93","-1.35","37","35","2","0.946","0.55","1.84","48","48","0","1.000","0.00","1.94","6","21","34.28","16.89"
"10","Jacob Markstrom","CGY","7","426.43333333333","198","182","16","0.919","2.25","4.06","18.75","61","48","13","0.787","1.83","-1.11","50","49","1","0.980","0.14","4.19","72","70","2","0.972","0.28","0.90","7","34","35.16","15.38"
"43","Felix Sandstrom","PHI","2","116.23333333333","61","56","5","0.918","2.58","1.18","6.34","19","16","3","0.842","1.55","0.70","15","13","2","0.867","1.03","-0.44","22","22","0","1.000","0.00","0.89","1","11","39.20","12.00"
"59","Jeremy Swayman","BOS","3","176.26666666667","83","76","7","0.916","2.38","1.41","7.73","21","16","5","0.762","1.70","-0.91","20","19","1","0.950","0.34","1.07","35","34","1","0.971","0.34","0.41","5","8","36.64","19.00"
"3","Jaroslav Halak","NYR","1","61.633333333333","35","32","3","0.914","2.92","0.55","3.66","13","13","0","1.000","0.00","2.53","5","3","2","0.600","1.95","-1.48","15","14","1","0.933","0.97","-0.39","1","9","32.23","45.33"
"48","Connor Ingram","ARI","3","185.18333333333","128","117","11","0.914","3.56","1.97","9.66","21","16","5","0.762","1.62","-0.91","37","33","4","0.892","1.30","-0.16","62","60","2","0.968","0.65","0.50","11","14","38.59","24.91"
"14","Darcy Kuemper","WSH","6","358.25","196","179","17","0.913","2.85","2.85","20.39","67","58","9","0.866","1.51","4.06","55","49","6","0.891","1.00","-0.30","67","65","2","0.970","0.33","0.70","20","37","30.92","18.06"
"56","Ukko-Pekka Luukkonen","BUF","3","184.5","104","95","9","0.913","2.93","1.54","10.85","34","29","5","0.853","1.63","1.63","24","21","3","0.875","0.98","-0.51","45","44","1","0.978","0.33","0.82","2","21","30.85","17.33"
"42","Igor Shesterkin","NYR","5","305.51666666667","146","133","13","0.911","2.55","1.79","13.86","42","36","6","0.857","1.18","2.19","42","37","5","0.881","0.98","-0.64","52","50","2","0.962","0.39","0.10","8","25","35.92","20.38"
