"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"62","Jake Oettinger","DAL","7","385.25","186","177","9","0.952","1.40","8.68","17.27","44","41","3","0.932","0.47","5.06","44","42","2","0.955","0.31","2.58","92","88","4","0.957","0.62","-0.55","8","19","35.37","26.56"
"14","Cam Talbot","OTT","2","85.95","41","39","2","0.951","1.40","1.90","3.92","13","11","2","0.846","1.40","0.38","10","10","0","1.000","0.00","1.04","11","11","0","1.000","0.00","0.41","4","7","46.71","23.50"
"58","Carter Hart","PHI","8","488.15","296","280","16","0.946","1.97","12.14","30.82","88","85","3","0.966","0.37","13.12","90","82","8","0.911","0.98","1.37","107","102","5","0.953","0.61","-0.99","25","64","33.74","26.31"
"42","Ville Husso","DET","7","419.55","220","207","13","0.941","1.86","7.92","19.74","52","48","4","0.923","0.57","5.52","58","50","8","0.862","1.14","-1.96","92","91","1","0.989","0.14","2.45","14","37","37.41","20.38"
"29","Connor Hellebuyck","WPG","9","545.61666666667","299","280","19","0.936","2.09","9.43","30.73","86","74","12","0.860","1.32","3.75","88","85","3","0.966","0.33","6.17","115","111","4","0.965","0.44","0.31","14","56","33.97","19.16"
"23","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.95","2.94","12","10","2","0.833","2.00","0.20","6","6","0","1.000","0.00","0.62","13","13","0","1.000","0.00","0.49","3","5","28.45","12.50"
"65","Logan Thompson","VGK","8","476.66666666667","241","225","16","0.934","2.01","6.91","21.45","63","52","11","0.825","1.38","0.54","57","54","3","0.947","0.38","2.94","102","101","1","0.990","0.13","2.82","15","36","38.89","22.44"
"41","Ilya Sorokin","NYI","10","544.83333333333","299","279","20","0.933","2.20","8.43","31.46","95","83","12","0.874","1.32","5.40","82","76","6","0.927","0.66","2.54","110","108","2","0.982","0.22","2.12","24","59","33.33","21.35"
"68","Kevin Lankinen","NSH","3","177.98333333333","104","97","7","0.933","2.36","2.89","10.45","27","24","3","0.889","1.01","1.94","29","27","2","0.931","0.67","1.02","42","40","2","0.952","0.67","-0.43","9","23","36.04","23.71"
"30","Linus Ullmark","BOS","11","616.13333333333","310","289","21","0.932","2.05","8.47","25.78","73","60","13","0.822","1.27","0.37","85","79","6","0.929","0.58","2.85","120","118","2","0.983","0.19","2.50","12","39","39.35","18.95"
"48","Sam Montembeault","MTL","4","242.85","138","128","10","0.928","2.47","3.12","14.16","41","35","6","0.854","1.48","1.51","43","41","2","0.953","0.49","2.48","48","46","2","0.958","0.49","-0.20","7","26","31.80","19.00"
"61","Stuart Skinner","EDM","6","344.06666666667","208","193","15","0.928","2.62","4.78","20.34","51","45","6","0.882","1.05","3.34","73","65","8","0.890","1.40","-0.40","72","71","1","0.986","0.17","1.70","15","28","34.75","23.47"
"1","Craig Anderson","BUF","4","239.9","124","115","9","0.927","2.25","2.79","11.24","30","26","4","0.867","1.00","1.49","37","33","4","0.892","1.00","-0.15","49","48","1","0.980","0.25","0.84","5","16","38.81","16.11"
"50","Adin Hill","VGK","5","304.43333333333","147","136","11","0.925","2.17","2.98","10.61","30","25","5","0.833","0.99","0.49","47","41","6","0.872","1.18","-1.10","60","60","0","1.000","0.00","2.25","12","15","40.13","19.64"
"66","Alexandar Georgiev","COL","8","482.13333333333","279","258","21","0.925","2.61","5.53","26.47","80","70","10","0.875","1.24","4.65","69","63","6","0.913","0.75","1.19","117","112","5","0.957","0.62","-0.61","15","49","34.31","21.00"
"70","Arvid Soderblom","CHI","4","216.61666666667","132","122","10","0.924","2.77","2.55","11.95","36","31","5","0.861","1.38","1.59","34","31","3","0.912","0.83","0.54","53","51","2","0.962","0.55","-0.01","8","27","38.01","21.00"
"57","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.24","1.62","4","4","0","1.000","0.00","0.73","3","2","1","0.667","3.00","-0.69","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"49","Ilya Samsonov","TOR","8","457.08333333333","214","197","17","0.921","2.23","3.35","20.73","64","56","8","0.875","1.05","3.72","56","48","8","0.857","1.05","-2.17","84","83","1","0.988","0.13","2.15","16","38","35.12","19.53"
"13","Darcy Kuemper","WSH","10","595.03333333333","296","272","24","0.919","2.42","4.14","28.21","81","65","16","0.802","1.61","-1.17","59","52","7","0.881","0.71","-0.85","141","140","1","0.993","0.10","4.29","19","40","35.74","15.42"
"44","Igor Shesterkin","NYR","9","546.81666666667","263","241","22","0.916","2.41","3.00","26.14","80","69","11","0.863","1.21","3.65","77","68","9","0.883","0.99","-0.98","93","91","2","0.978","0.22","1.49","19","38","34.19","20.18"
"5","Thomas Greiss","STL","3","146.5","94","86","8","0.915","3.28","0.94","8.6","22","16","6","0.727","2.46","-1.97","31","31","0","1.000","0.00","3.23","35","33","2","0.943","0.82","-0.69","5","12","37.05","14.75"
