"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"393","Connor McDavid","EDM","C","21","473.73333333333","16","20","13","7","36","87.80","82","19.51","10.1","118","102","82","32","4","3","12","6","6","0","0","11","29","14","24","28","8","138","111","55.42"
"567","Jason Robertson","DAL","L","22","387.73333333333","18","17","8","9","35","79.55","96","18.75","10.91","153","123","96","44","2","17","6","3","3","0","0","2","20","16","13","21","1","0","0","-"
"72","Erik Karlsson","S.J","D","24","606.13333333333","11","21","13","8","32","64.00","75","14.67","4.4","172","99","74","11","17","13","8","4","4","0","0","6","29","20","11","36","25","0","0","-"
"334","Leon Draisaitl","EDM","C","21","467.51666666667","12","20","16","4","32","68.09","70","17.14","7.76","109","92","68","26","2","11","14","7","7","0","0","7","29","25","11","26","17","239","214","52.76"
"350","David Pastrnak","BOS","R","21","417.66666666667","14","18","11","7","32","76.19","106","13.21","10.71","196","146","94","29","6","15","16","7","7","0","0","11","32","13","21","40","4","5","6","45.45"
"192","Nikita Kucherov","T.B","R","20","434.01666666667","10","21","13","8","31","86.11","77","12.99","9.66","147","110","91","29","13","14","16","8","8","0","0","14","30","16","22","33","8","0","0","-"
"17","Sidney Crosby","PIT","C","22","434.83333333333","11","18","11","7","29","82.86","58","18.97","7.6","113","81","75","31","6","14","14","7","7","0","0","5","15","19","27","30","10","243","216","52.94"
"400","Mikko Rantanen","COL","R","19","417.1","13","16","13","3","29","70.73","59","22.03","7.67","100","80","53","25","4","11","14","7","7","0","0","8","9","14","20","24","10","40","62","39.22"
"303","Nathan MacKinnon","COL","C","19","429.46666666667","6","22","14","8","28","65.12","102","5.88","8.77","166","137","90","30","5","9","18","9","9","0","0","14","8","13","17","23","10","171","195","46.72"
"428","Mitchell Marner","TOR","R","23","495.95","6","21","10","11","27","72.97","53","11.32","5.34","114","78","53","17","3","8","8","4","4","0","0","5","29","24","21","30","16","0","0","-"
"448","Kirill Kaprizov","MIN","L","21","441.86666666667","13","14","10","4","27","84.38","91","14.29","10.11","154","118","91","35","3","15","13","5","4","1","0","9","13","14","20","36","7","0","2","0.00"
"462","Matthew Tkachuk","FLA","L","19","401.35","9","18","11","7","27","69.23","85","10.59","12.6","148","111","95","49","7","20","37","13","11","1","1","14","21","10","16","20","6","6","8","42.86"
