"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"406","Connor McDavid","EDM","C","65","261.76666666667","18","40","24","16","58","82.86","86","20.93","12.36","134","105","96","33","1","8","2","1","1","0","0","4","21","5","4","20","1","15","11","57.69"
"344","Leon Draisaitl","EDM","C","63","255.21666666667","26","23","17","6","49","70.00","81","32.10","13.34","128","110","78","33","0","12","6","3","3","0","0","1","11","5","2","14","1","155","112","58.05"
"194","Ryan Nugent-Hopkins","EDM","C","65","256.85","11","31","10","21","42","60.00","46","23.91","6.5","75","58","56","20","0","5","2","1","1","0","0","1","3","1","4","6","2","6","10","37.50"
"193","Nikita Kucherov","T.B","R","63","261.96666666667","6","31","19","12","37","86.05","61","9.84","7.12","129","93","72","14","8","5","8","4","4","0","0","2","20","4","6","12","2","0","0","-"
"465","Kirill Kaprizov","MIN","L","63","240.98333333333","16","15","13","2","31","73.81","81","19.75","13.02","136","108","94","39","1","13","0","0","0","0","0","4","8","1","3","7","1","0","0","-"
"527","Tage Thompson","BUF","C, R","62","212.06666666667","18","13","6","7","31","73.81","71","25.35","6.37","114","87","53","13","3","4","0","0","0","0","0","1","8","2","2","8","0","12","13","48.00"
"361","David Pastrnak","BOS","R","62","237.31666666667","14","16","10","6","30","76.92","96","14.58","10.35","182","133","76","20","0","15","6","3","3","0","0","2","19","4","1","14","2","1","0","100.00"
"198","Mika Zibanejad","NYR","C","63","239.43333333333","19","10","6","4","29","80.56","85","22.35","11.76","154","126","71","21","1","9","2","1","1","0","0","1","9","1","2","2","0","36","22","62.07"
"443","Mitchell Marner","TOR","R","63","229.5","7","22","5","17","29","69.05","38","18.42","4","79","48","34","5","0","8","2","1","1","0","0","0","16","4","2","11","1","0","0","-"
"96","John Tavares","TOR","C","63","220.55","12","16","11","5","28","68.29","82","14.63","16.36","117","108","103","77","1","21","4","2","2","0","0","0","8","0","4","12","0","144","94","60.50"
"111","Tyson Barrie","EDM, NSH","D","64","197.81666666667","4","24","11","13","28","54.90","30","13.33","2.66","70","42","15","2","0","7","6","3","3","0","0","1","3","6","2","2","2","0","0","-"
"644","Quinn Hughes","VAN","D","59","241.56666666667","2","26","11","15","28","82.35","38","5.26","2.59","84","51","20","3","0","6","4","2","2","0","0","0","6","4","0","5","2","0","0","-"
"660","Rasmus Dahlin","BUF","D","58","218.66666666667","5","23","14","9","28","66.67","38","13.16","3.15","71","48","22","3","2","3","8","4","4","0","0","2","8","0","5","5","1","0","0","-"
"11","Evgeni Malkin","PIT","C","62","251.48333333333","9","18","9","9","27","79.41","54","16.67","7.85","112","77","71","19","2","10","0","0","0","0","0","2","24","3","2","9","1","24","18","57.14"
"66","Steven Stamkos","T.B","C","63","258.8","11","16","10","6","27","60.00","79","13.92","10.08","148","112","88","16","10","10","4","2","2","0","0","0","13","1","4","11","0","85","71","54.49"
"585","Jason Robertson","DAL","L","64","209.9","9","18","11","7","27","75.00","79","11.39","9.14","137","100","66","15","1","14","6","3","3","0","0","1","6","2","0","6","1","0","0","-"
"324","Josh Morrissey","WPG","D","64","233.05","2","24","14","10","26","70.27","20","10.00","2.69","67","40","18","3","1","1","2","1","1","0","0","0","5","2","2","1","5","0","0","-"
"130","Mats Zuccarello","MIN","R","61","229.85","8","17","7","10","25","62.50","44","18.18","3.74","84","59","33","7","0","9","2","1","1","0","0","2","8","2","3","2","1","0","0","-"
"200","Dougie Hamilton","N.J","D","62","192.88333333333","8","17","9","8","25","78.13","39","20.51","3.55","90","55","38","4","4","9","2","1","1","0","0","0","5","1","1","1","4","0","0","-"
"373","Brayden Point","T.B","C","63","246.51666666667","16","9","3","6","25","60.98","55","29.09","10.54","90","77","87","52","6","7","0","0","0","0","0","1","5","5","2","9","0","42","39","51.85"
"454","Artemi Panarin","NYR","L","63","239.7","2","23","12","11","25","69.44","46","4.35","5.75","114","78","57","7","0","11","6","3","3","0","0","1","11","1","2","2","1","0","0","-"
"479","Matthew Tkachuk","FLA","L","61","262.5","10","15","6","9","25","69.44","76","13.16","14.93","118","102","90","66","3","21","0","0","0","0","0","0","13","1","0","11","0","1","7","12.50"
"491","Alex DeBrincat","OTT","R","63","259.31666666667","9","16","10","6","25","60.98","65","13.85","8.59","116","81","77","11","1","14","4","2","2","0","0","2","4","4","4","8","1","0","0","-"
"75","Roman Josi","NSH","D","61","205.68333333333","8","16","5","11","24","85.71","65","12.31","4.89","114","79","34","5","0","13","2","1","1","0","0","1","3","1","4","2","6","0","0","-"
"203","J.T. Miller","VAN","C","62","249.46666666667","9","15","13","2","24","61.54","65","13.85","7.32","122","94","65","22","2","12","6","3","3","0","0","0","11","3","3","6","0","32","17","65.31"
