"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"395","Connor McDavid","EDM","C","47","200.46666666667","16","26","17","9","42","84.00","65","24.62","9.62","99","81","74","25","1","6","2","1","1","0","0","2","18","4","4","15","1","8","7","53.33"
"335","Leon Draisaitl","EDM","C","45","193.78333333333","16","19","14","5","35","70.00","62","25.81","9.23","98","82","61","24","0","11","4","2","2","0","0","1","7","3","2","13","1","111","94","54.15"
"188","Nikita Kucherov","T.B","R","44","180.08333333333","6","22","12","10","28","84.85","43","13.95","4.53","84","62","42","5","4","3","4","2","2","0","0","2","16","3","4","6","1","0","0","-"
"189","Ryan Nugent-Hopkins","EDM","C","47","200.88333333333","7","21","7","14","28","56.00","34","20.59","5.16","57","45","42","16","0","5","2","1","1","0","0","1","3","0","4","5","2","6","10","37.50"
"352","David Pastrnak","BOS","R","45","172.51666666667","13","13","9","4","26","76.47","71","18.31","7.05","126","97","49","12","0","9","4","2","2","0","0","1","16","2","1","9","2","1","0","100.00"
"514","Tage Thompson","BUF","C, R","44","160.48333333333","14","10","5","5","24","72.73","58","24.14","5.04","89","70","43","8","2","3","0","0","0","0","0","1","5","1","1","7","0","10","13","43.48"
"569","Jason Robertson","DAL","L","47","147.36666666667","7","16","10","6","23","82.14","57","12.28","6.82","106","74","51","13","1","11","6","3","3","0","0","0","3","0","0","3","1","0","0","-"
"641","Rasmus Dahlin","BUF","D","43","174.98333333333","5","18","11","7","23","67.65","29","17.24","2.5","55","36","17","3","1","3","4","2","2","0","0","1","5","0","3","4","1","0","0","-"
"27","Brad Marchand","BOS","L","37","128.05","7","15","10","5","22","73.33","27","25.93","3.61","51","40","30","5","0","3","4","2","2","0","0","1","12","1","2","5","0","8","4","66.67"
"66","Steven Stamkos","T.B","C","44","178.76666666667","9","13","8","5","22","64.71","62","14.52","7.43","108","84","65","12","9","8","4","2","2","0","0","0","7","1","2","7","0","55","45","55.00"
"431","Mitchell Marner","TOR","R","46","178.18333333333","5","17","3","14","22","68.75","28","17.86","3.18","56","36","26","4","0","6","2","1","1","0","0","0","13","4","0","9","1","0","0","-"
"452","Kirill Kaprizov","MIN","L","44","174.48333333333","12","10","9","1","22","73.33","62","19.35","9.72","102","82","71","29","1","9","0","0","0","0","0","4","4","0","1","5","1","0","0","-"
"466","Matthew Tkachuk","FLA","L","44","187.88333333333","8","14","6","8","22","70.97","53","15.09","10.69","84","72","66","50","3","16","0","0","0","0","0","0","8","1","0","10","0","1","6","14.29"
"93","John Tavares","TOR","C","46","170.86666666667","8","13","8","5","21","67.74","57","14.04","10.96","83","76","72","49","0","13","4","2","2","0","0","0","7","0","1","9","0","110","73","60.11"
"108","Tyson Barrie","EDM","D","47","159.03333333333","2","19","7","12","21","53.85","23","8.70","2.05","53","33","11","1","0","6","4","2","2","0","0","1","3","6","2","1","2","0","0","-"
"315","Josh Morrissey","WPG","D","46","149.2","1","20","11","9","21","70.00","11","9.09","1.51","40","23","10","1","1","1","2","1","1","0","0","0","4","1","1","1","4","0","0","-"
"582","Cale Makar","COL","D","42","179.23333333333","5","16","10","6","21","72.41","30","16.67","3.06","74","48","28","1","0","6","4","2","2","0","0","0","6","1","2","3","3","0","0","-"
"600","Drake Batherson","OTT","R","44","170.11666666667","11","10","6","4","21","63.64","36","30.56","8.31","66","54","56","32","0","7","4","2","2","0","0","0","7","2","3","10","1","0","1","0.00"
"11","Evgeni Malkin","PIT","C","44","183.51666666667","6","14","7","7","20","83.33","42","14.29","6.56","89","62","57","16","2","8","0","0","0","0","0","1","15","3","2","8","0","23","15","60.53"
"193","Mika Zibanejad","NYR","C","46","189.38333333333","12","8","5","3","20","74.07","64","18.75","7.98","117","91","49","11","0","6","2","1","1","0","0","1","7","1","0","2","0","8","10","44.44"
"198","J.T. Miller","VAN","C","44","175.5","8","12","10","2","20","64.52","43","18.60","4.45","87","66","43","10","1","7","4","2","2","0","0","0","9","2","3","5","0","1","3","25.00"
"305","Aleksander Barkov","FLA","C","37","159.63333333333","7","13","7","6","20","71.43","33","21.21","3.31","59","44","29","6","1","6","0","0","0","0","0","1","5","3","1","9","0","96","68","58.54"
"391","Kyle Connor","WPG","L","46","149.11666666667","6","14","9","5","20","66.67","44","13.64","5.12","86","62","50","10","1","8","0","0","0","0","0","1","6","1","0","3","0","0","0","-"
"404","Mikko Rantanen","COL","R","43","192.51666666667","5","15","13","2","20","62.50","37","13.51","5.06","68","54","34","8","2","5","2","1","1","0","0","1","5","2","2","10","0","16","35","31.37"
