"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"408","Matthew Tkachuk","FLA","L","4","86.383333333333","3","8","5","3","11","73.33","23","13.04","3.25","35","28","26","15","2","6","2","1","1","0","0","2","4","3","5","1","3","0","0","-"
"173","Nikita Kucherov","T.B","R","5","105.4","2","7","4","3","9","90.00","10","20.00","1.28","30","20","17","6","6","0","2","1","1","0","0","2","4","5","2","9","3","0","0","-"
"180","Dougie Hamilton","N.J","D","4","96.116666666667","2","7","4","3","9","75.00","19","10.53","0.96","33","23","18","1","4","3","4","2","2","0","0","1","3","0","4","10","8","0","0","-"
"595","Jack Hughes","N.J","C","4","83.916666666667","5","4","3","1","9","81.82","22","22.73","1.82","37","24","19","7","1","0","0","0","0","0","0","0","2","5","1","5","3","13","23","36.11"
"11","Evgeni Malkin","PIT","C","4","77.016666666667","3","5","4","1","8","88.89","11","27.27","0.92","23","11","13","4","1","3","6","3","3","0","0","0","6","4","4","3","0","19","22","46.34"
"32","Claude Giroux","OTT","R","4","69.516666666667","5","3","3","0","8","100.00","14","35.71","1.59","26","19","16","8","3","2","0","0","0","0","0","1","0","5","1","3","3","29","26","52.73"
"253","Carter Verhaeghe","FLA","C","4","74.15","5","3","1","2","8","72.73","20","25.00","2.44","34","28","19","10","1","2","4","2","2","0","0","0","0","1","2","8","3","1","4","20.00"
"323","Brayden Point","T.B","C","5","95.766666666667","4","4","1","3","8","80.00","18","22.22","2.94","25","23","25","17","6","3","5","1","0","1","0","3","2","7","0","9","4","14","7","66.67"
"16","Sidney Crosby","PIT","C","4","83.933333333333","2","5","2","3","7","87.50","14","14.29","1.74","23","18","17","11","2","2","2","1","1","0","0","2","3","4","3","3","2","53","42","55.79"
"47","Logan Couture","S.J","C","4","70.45","3","4","3","1","7","77.78","11","27.27","1.99","15","12","12","7","4","1","0","0","0","0","0","0","1","2","5","4","4","29","40","42.03"
"66","Erik Karlsson","S.J","D","4","104.93333333333","2","5","4","1","7","63.64","6","33.33","0.63","27","13","13","3","5","4","0","0","0","0","0","0","3","14","3","6","3","0","1","0.00"
"312","David Pastrnak","BOS","R","5","102.1","2","5","2","3","7","100.00","26","7.69","2.29","46","31","23","9","1","6","4","2","2","0","0","1","4","6","10","6","0","0","0","-"
"341","Frank Vatrano","ANA","R","5","79.2","5","2","0","2","7","87.50","25","20.00","2.39","36","30","18","11","0","6","12","2","1","0","1","1","2","0","2","6","5","1","0","100.00"
"5","Brent Burns","CAR","D","5","113.83333333333","3","3","1","2","6","66.67","10","30.00","0.43","22","16","4","1","0","1","4","2","2","0","0","0","6","5","5","1","7","0","0","-"
"18","Anze Kopitar","L.A","C","4","81.733333333333","4","2","1","1","6","85.71","12","33.33","1.26","17","15","13","7","3","3","0","0","0","0","0","0","0","4","7","2","5","45","44","50.56"
"129","Brock Nelson","NYI","C","5","90.316666666667","2","4","0","4","6","100.00","14","14.29","1.95","25","20","17","8","0","4","0","0","0","0","0","1","4","2","2","11","3","30","33","47.62"
"271","Aleksander Barkov","FLA","C","4","77.3","1","5","2","3","6","85.71","16","6.25","1.83","21","19","15","7","0","4","2","1","1","0","0","1","0","2","2","5","5","50","32","60.98"
"276","Bo Horvat","NYI, VAN","C","5","97.9","2","4","2","2","6","75.00","14","14.29","1.76","21","18","13","7","0","1","0","0","0","0","0","2","5","0","8","6","5","53","41","56.38"
"295","Aaron Ekblad","FLA","D","4","101.15","1","5","3","2","6","60.00","18","5.56","1.26","31","24","11","4","1","5","2","1","1","0","0","2","4","0","6","1","5","0","0","-"
"357","Sebastian Aho","CAR","C","5","95.75","6","0","0","0","6","66.67","20","30.00","2.33","26","22","17","12","2","1","2","1","1","0","0","2","5","8","1","5","0","33","36","47.83"
"500","Martin Necas","CAR","C","5","89.216666666667","3","3","2","1","6","66.67","15","20.00","1.3","29","22","13","3","0","2","0","0","0","0","0","1","2","3","5","4","1","7","17","29.17"
"623","Tim Stützle","OTT","L","4","80.633333333333","2","4","3","1","6","85.71","12","16.67","1.24","23","17","16","8","2","2","2","1","1","0","0","1","1","1","4","7","4","10","18","35.71"
"13","David Krejci","BOS","C","5","87.45","1","4","3","1","5","71.43","7","14.29","0.69","11","9","8","5","0","0","0","0","0","0","0","0","0","0","5","6","2","29","32","47.54"
"23","Kris Letang","PIT","D","4","103.43333333333","3","2","0","2","5","50.00","15","20.00","0.75","33","20","13","2","0","2","4","2","2","0","0","2","5","5","19","10","10","0","0","-"
"50","Patrick Kane","CHI","R","4","80.9","1","4","4","0","5","83.33","11","9.09","0.63","17","12","8","1","1","0","0","0","0","0","0","1","3","2","1","2","0","0","0","-"
"82","Kyle Palmieri","NYI","C","5","85.766666666667","1","4","4","0","5","83.33","13","7.69","1.85","29","20","23","6","1","4","4","2","2","0","0","1","0","1","6","7","0","0","0","-"
"133","Cam Fowler","ANA","D","5","120.13333333333","2","3","3","0","5","45.45","12","16.67","0.56","18","13","5","1","0","0","0","0","0","0","0","0","4","0","0","8","5","0","0","-"
"163","Blake Coleman","CGY","C","3","48.483333333333","2","3","1","2","5","71.43","12","16.67","2","20","17","9","5","1","3","0","0","0","0","0","2","0","0","3","2","1","0","1","0.00"
"174","Ryan Nugent-Hopkins","EDM","C","3","57.533333333333","1","4","2","2","5","100.00","8","12.50","0.88","14","11","10","5","0","1","0","0","0","0","0","0","1","3","0","6","0","12","21","36.36"
