"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.60","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"71","Akira Schmid","N.J","4","193.71666666667","85","81","4","0.953","1.24","4.07","7.99","18","15","3","0.833","0.93","0.19","26","26","0","1.000","0.00","2.78","37","36","1","0.973","0.31","0.49","1","10","35.56","13.50"
"24","Magnus Hellberg","OTT","1","60","31","29","2","0.935","2.00","0.94","2.94","12","10","2","0.833","2.00","0.13","6","6","0","1.000","0.00","0.64","13","13","0","1.000","0.00","0.52","3","5","28.45","12.50"
"31","Linus Ullmark","BOS","16","902.15","461","431","30","0.935","2.00","13.75","38.87","119","102","17","0.857","1.13","4.10","113","106","7","0.938","0.47","5.08","188","182","6","0.968","0.40","1.57","23","63","38.88","21.27"
"42","Ilya Sorokin","NYI","16","905.33333333333","493","460","33","0.933","2.19","13.79","52.21","159","138","21","0.868","1.39","7.19","133","125","8","0.940","0.53","6.22","181","177","4","0.978","0.27","3.29","30","100","32.92","20.79"
"68","Alexandar Georgiev","COL","13","785.68333333333","451","421","30","0.933","2.29","12.80","39.52","128","114","14","0.891","1.07","8.69","102","94","8","0.922","0.61","2.90","195","187","8","0.959","0.61","-0.15","23","72","35.19","20.10"
"27","Matt Murray","TOR","7","418.86666666667","234","217","17","0.927","2.44","5.21","21.23","62","52","10","0.839","1.43","0.99","76","69","7","0.908","1.00","1.12","87","87","0","1.000","0.00","3.50","27","47","33.35","16.47"
"30","Connor Hellebuyck","WPG","16","963.11666666667","523","484","39","0.925","2.43","10.63","51.44","147","123","24","0.837","1.50","2.06","142","136","6","0.958","0.37","9.18","206","197","9","0.956","0.56","-0.70","25","85","35.88","21.82"
"49","Sam Montembeault","MTL","8","484.73333333333","262","242","20","0.924","2.48","4.86","26.05","75","64","11","0.853","1.36","2.30","79","75","4","0.949","0.50","4.45","102","97","5","0.951","0.62","-0.89","9","47","31.54","22.95"
"40","Vitek Vanecek","N.J","15","822.51666666667","377","348","29","0.923","2.12","6.78","35.29","93","77","16","0.828","1.17","0.49","96","89","7","0.927","0.51","3.26","158","152","6","0.962","0.44","0.36","18","50","37.49","20.93"
"58","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"70","Kevin Lankinen","NSH","6","335.61666666667","180","166","14","0.922","2.50","3.08","17.74","50","44","6","0.880","1.07","2.86","42","39","3","0.929","0.54","1.49","75","70","5","0.933","0.89","-1.98","13","31","36.88","25.21"
"50","Ilya Samsonov","TOR","8","457.08333333333","214","197","17","0.921","2.23","3.31","20.73","64","56","8","0.875","1.05","3.35","56","48","8","0.857","1.05","-2.01","84","83","1","0.988","0.13","2.38","16","38","35.12","19.53"
"67","Logan Thompson","VGK","16","959.55","493","454","39","0.921","2.44","7.79","43.38","117","96","21","0.821","1.31","-0.26","129","118","11","0.915","0.69","2.79","214","208","6","0.972","0.38","2.62","39","74","37.90","22.26"
"14","Cam Talbot","OTT","10","501.95","258","237","21","0.919","2.51","3.48","23.07","68","56","12","0.824","1.43","0.05","72","65","7","0.903","0.84","0.70","95","93","2","0.979","0.24","1.83","22","37","39.53","22.90"
"62","Stuart Skinner","EDM","11","641.73333333333","371","341","30","0.919","2.80","5.21","35.39","98","85","13","0.867","1.22","4.37","120","106","14","0.883","1.31","-1.17","132","129","3","0.977","0.28","2.32","32","43","34.23","22.30"
"1","Craig Anderson","BUF","9","500.36666666667","276","253","23","0.917","2.76","3.19","25.29","81","70","11","0.864","1.32","3.36","80","71","9","0.888","1.08","-0.45","100","97","3","0.970","0.36","1.03","21","37","36.92","21.13"
"63","Jake Oettinger","DAL","15","833.15","424","389","35","0.917","2.52","5.24","41.11","129","108","21","0.837","1.51","1.87","99","89","10","0.899","0.72","0.58","176","172","4","0.977","0.29","3.09","29","52","33.81","18.51"
"9","Semyon Varlamov","NYI","8","464.2","261","239","22","0.916","2.84","2.77","26.06","83","70","13","0.843","1.68","1.71","62","57","5","0.919","0.65","1.63","96","92","4","0.958","0.52","-0.13","19","38","36.11","18.00"
"52","Karel Vejmelka","ARI","14","829.05","488","447","41","0.916","2.97","5.31","49.93","146","118","28","0.808","2.03","-2.12","136","127","9","0.934","0.65","5.54","184","180","4","0.978","0.29","3.41","21","67","33.73","21.15"
"59","Carter Hart","PHI","15","885.33333333333","495","453","42","0.915","2.85","4.98","51.86","149","132","17","0.886","1.15","9.41","136","120","16","0.882","1.08","-1.46","184","175","9","0.951","0.61","-1.59","39","97","34.25","21.64"
"7","Alex Stalock","CHI","7","328.2","187","171","16","0.914","2.93","1.75","17.23","45","36","9","0.800","1.65","-1.02","55","48","7","0.873","1.28","-1.12","73","73","0","1.000","0.00","2.94","17","27","36.70","18.88"
"13","Darcy Kuemper","WSH","17","970.21666666667","487","445","42","0.914","2.60","4.22","48.04","131","106","25","0.809","1.55","-1.78","106","96","10","0.906","0.62","1.33","219","212","7","0.968","0.43","1.82","44","75","37.44","21.02"
"35","Tristan Jarry","PIT","13","784.9","440","402","38","0.914","2.90","3.76","35.43","114","89","25","0.781","1.91","-4.79","114","107","7","0.939","0.54","5.19","189","183","6","0.968","0.46","1.61","26","46","35.93","20.26"
"60","Filip Gustavsson","MIN","8","458.11666666667","232","212","20","0.914","2.62","2.02","19","54","47","7","0.870","0.92","2.57","72","62","10","0.861","1.31","-2.30","90","87","3","0.967","0.39","0.63","24","23","36.23","24.65"
"69","Pavel Francouz","COL","6","356.11666666667","186","170","16","0.914","2.70","1.65","17.14","51","39","12","0.765","2.02","-2.96","48","45","3","0.938","0.51","2.13","80","79","1","0.988","0.17","2.22","9","25","34.51","17.69"
"72","Spencer Knight","FLA","12","699.63333333333","373","341","32","0.914","2.74","3.40","31.98","106","94","12","0.887","1.03","6.79","94","81","13","0.862","1.11","-2.95","152","145","7","0.954","0.60","-0.88","17","45","35.55","24.56"
"45","Igor Shesterkin","NYR","17","1023.2833333333","503","459","44","0.913","2.58","3.74","47.75","140","118","22","0.843","1.29","2.82","144","129","15","0.896","0.88","0.39","193","186","7","0.964","0.41","0.77","44","70","34.81","21.52"
"73","Pyotr Kochetkov","CAR","6","360.45","160","146","14","0.913","2.33","1.18","17.23","63","56","7","0.889","1.17","4.17","38","33","5","0.868","0.83","-0.94","57","55","2","0.965","0.33","0.30","9","21","29.64","22.07"
"43","Ville Husso","DET","15","882.05","432","394","38","0.912","2.58","3.00","40.01","99","85","14","0.859","0.95","3.55","125","108","17","0.864","1.16","-3.64","180","173","7","0.961","0.48","0.25","23","75","36.31","23.82"
"65","Daniil Tarasov","CBJ","7","360.11666666667","217","198","19","0.912","3.17","1.59","19.17","44","33","11","0.750","1.83","-3.20","70","66","4","0.943","0.67","3.48","93","89","4","0.957","0.67","-0.25","12","31","38.72","21.68"
"74","Arvid Soderblom","CHI","8","459.66666666667","255","232","23","0.910","3.00","1.20","23.5","77","65","12","0.844","1.57","1.65","65","57","8","0.877","1.04","-1.05","95","92","3","0.968","0.39","0.83","14","39","36.19","20.35"
"48","Dan Vladar","CGY","6","341.01666666667","173","157","16","0.908","2.82","0.42","16.8","48","41","7","0.854","1.23","1.51","56","51","5","0.911","0.88","0.99","64","60","4","0.938","0.70","-1.42","10","28","34.02","27.00"
"56","Casey DeSmith","PIT","9","539.5","295","268","27","0.908","3.00","1.00","27.69","74","59","15","0.797","1.67","-1.88","89","85","4","0.955","0.44","5.51","113","105","8","0.929","0.89","-3.45","18","36","36.12","20.19"
"37","Spencer Martin","VAN","8","481.41666666667","269","244","25","0.907","3.12","0.53","25.44","68","55","13","0.809","1.62","-0.95","67","61","6","0.910","0.75","1.16","119","113","6","0.950","0.75","-1.21","9","41","35.55","18.08"
"17","Scott Wedgewood","DAL","10","546.56666666667","299","271","28","0.906","3.07","0.38","28.91","94","80","14","0.851","1.54","2.66","81","70","11","0.864","1.21","-2.34","110","107","3","0.973","0.33","1.43","21","42","34.97","18.89"
"26","Andrei Vasilevskiy","T.B","15","898.91666666667","462","418","44","0.905","2.94","-0.16","43.46","121","98","23","0.810","1.54","-1.55","141","124","17","0.879","1.13","-1.93","181","177","4","0.978","0.27","3.29","21","67","33.75","20.61"
"34","Juuse Saros","NSH","15","861.9","464","420","44","0.905","3.06","0.03","46.73","131","110","21","0.840","1.46","2.22","162","144","18","0.889","1.25","-0.68","150","145","5","0.967","0.35","1.04","25","69","32.64","20.89"
"22","Anton Forsberg","OTT","13","682.7","407","368","39","0.904","3.43","-0.38","40.34","110","88","22","0.800","1.93","-2.50","117","109","8","0.932","0.70","4.51","149","140","9","0.940","0.79","-3.00","33","73","35.62","20.97"
"5","Thomas Greiss","STL","6","332.56666666667","217","196","21","0.903","3.79","-0.41","18.71","58","47","11","0.810","1.98","-0.72","62","57","5","0.919","0.90","1.63","79","74","5","0.937","0.90","-1.82","15","24","37.94","22.00"
"8","James Reimer","S.J","15","901.43333333333","465","420","45","0.903","3.00","-0.87","44.01","120","103","17","0.858","1.13","4.27","139","121","18","0.871","1.20","-3.14","178","168","10","0.944","0.67","-2.83","32","83","35.09","22.96"
"12","Martin Jones","SEA","17","952.55","423","382","41","0.903","2.58","-0.86","42.88","111","88","23","0.793","1.45","-3.32","126","113","13","0.897","0.82","0.47","159","154","5","0.969","0.31","1.40","33","64","36.02","17.44"
"51","Adin Hill","VGK","8","481.18333333333","226","204","22","0.903","2.74","-0.55","18.87","54","44","10","0.815","1.25","-0.43","72","61","11","0.847","1.37","-3.30","86","85","1","0.988","0.12","2.46","16","25","37.52","18.55"
"2","Marc-Andre Fleury","MIN","14","802.76666666667","392","353","39","0.901","2.91","-1.80","35.91","106","85","21","0.802","1.57","-2.21","103","91","12","0.883","0.90","-0.99","169","163","6","0.964","0.45","0.81","32","50","34.31","21.74"
"32","Antti Raanta","CAR","8","486.2","203","183","20","0.901","2.47","-0.74","18.75","57","49","8","0.860","0.99","2.10","61","52","9","0.852","1.11","-2.48","69","66","3","0.957","0.37","-0.22","11","21","36.23","23.10"
"23","Jordan Binnington","STL","17","984.63333333333","500","450","50","0.900","3.05","-2.55","47.89","130","101","29","0.777","1.77","-5.95","150","138","12","0.920","0.73","4.03","200","191","9","0.955","0.55","-0.94","35","80","33.43","20.82"
"54","Joey Daccord","SEA","1","60","40","36","4","0.900","4.00","-0.20","3","11","10","1","0.909","1.00","0.95","13","11","2","0.846","2.00","-0.61","15","14","1","0.933","1.00","-0.40","1","5","35.68","22.00"
"28","Joonas Korpisalo","CBJ","8","447.48333333333","276","248","28","0.899","3.75","-1.81","24.64","71","57","14","0.803","1.88","-1.41","81","70","11","0.864","1.47","-2.34","109","106","3","0.972","0.40","1.39","15","44","35.46","19.86"
"53","Erik Kallgren","TOR","10","561.66666666667","246","221","25","0.898","2.67","-1.65","23.56","76","64","12","0.842","1.28","1.47","63","53","10","0.841","1.07","-3.27","90","87","3","0.967","0.32","0.63","18","38","35.37","17.48"
"6","Jonathan Quick","L.A","16","938.48333333333","468","420","48","0.897","3.07","-3.59","44.01","137","110","27","0.803","1.73","-2.71","128","111","17","0.867","1.09","-3.32","169","165","4","0.976","0.26","2.81","34","77","35.27","18.52"
"57","Charlie Lindgren","WSH","7","404.65","218","195","23","0.894","3.41","-2.31","20.52","60","44","16","0.733","2.37","-5.36","70","65","5","0.929","0.74","2.48","78","76","2","0.974","0.30","1.14","20","21","32.75","15.26"
"11","Jake Allen","MTL","13","780.33333333333","431","384","47","0.891","3.61","-6.10","44.74","136","109","27","0.801","2.08","-2.89","127","112","15","0.882","1.15","-1.42","145","140","5","0.966","0.38","0.84","28","70","33.67","18.62"
"20","Frederik Andersen","CAR","8","485.81666666667","201","179","22","0.891","2.72","-2.92","19.12","59","47","12","0.797","1.48","-1.54","60","55","5","0.917","0.62","1.41","63","58","5","0.921","0.62","-2.46","14","32","35.37","18.00"
"25","John Gibson","ANA","17","927.66666666667","583","519","64","0.890","4.14","-8.67","56.78","207","170","37","0.821","2.39","-0.30","159","140","19","0.881","1.23","-2.00","197","189","8","0.959","0.52","-0.06","22","91","29.64","19.25"
"29","Anthony Stolarz","ANA","10","399.96666666667","228","203","25","0.890","3.75","-3.36","23.54","79","69","10","0.873","1.50","4.00","66","59","7","0.894","1.05","0.06","71","63","8","0.887","1.20","-5.14","18","41","32.20","27.88"
"61","David Rittich","WPG","4","238.18333333333","100","89","11","0.890","2.77","-1.51","9.35","21","18","3","0.857","0.76","0.72","33","29","4","0.879","1.01","-0.47","41","37","4","0.902","1.01","-2.35","6","14","36.72","28.64"
"66","Jeremy Swayman","BOS","7","308.56666666667","136","121","15","0.890","2.92","-2.09","13.54","43","38","5","0.884","0.97","2.62","42","32","10","0.762","1.94","-5.51","40","40","0","1.000","0.00","1.61","10","23","37.46","20.80"
