"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"95","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"86","Ivan Prosvetov","ARI","1","59.966666666667","40","39","1","0.975","1.00","2.79","4.55","11","10","1","0.909","1.00","0.95","14","14","0","1.000","0.00","1.48","15","15","0","1.000","0.00","0.58","4","8","32.95","5.00"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.79","4.17","12","10","2","0.833","1.37","0.12","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"34","Linus Ullmark","BOS","40","2349.5333333333","1193","1119","74","0.938","1.89","39.13","105.31","323","281","42","0.870","1.07","15.16","316","299","17","0.946","0.43","16.50","468","453","15","0.968","0.38","3.04","107","185","37.06","21.16"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.10","8.99","26","21","5","0.808","1.70","-0.40","33","32","1","0.970","0.34","2.50","32","32","0","1.000","0.00","1.23","4","13","30.95","14.50"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.43","9.39","37","32","5","0.865","1.57","1.55","40","38","2","0.950","0.63","2.24","31","31","0","1.000","0.00","1.20","8","9","30.93","14.71"
"68","Filip Gustavsson","MIN","31","1820.15","882","821","61","0.931","2.01","22.64","79.38","221","187","34","0.846","1.12","5.11","253","234","19","0.925","0.63","7.82","364","356","8","0.978","0.26","6.03","74","126","35.49","19.30"
"87","Akira Schmid","N.J","14","724.28333333333","317","294","23","0.927","1.91","7.06","30.72","79","68","11","0.861","0.91","2.98","89","80","9","0.899","0.75","0.44","132","129","3","0.977","0.25","2.09","11","49","36.62","19.17"
"48","Ilya Sorokin","NYI","49","2836.05","1483","1372","111","0.925","2.35","29.63","150.47","463","391","72","0.844","1.52","9.94","371","345","26","0.930","0.55","13.33","579","566","13","0.978","0.28","9.32","97","297","34.18","19.98"
"84","Kevin Lankinen","NSH","15","879.53333333333","478","442","36","0.925","2.46","9.33","45.59","131","116","15","0.885","1.02","8.18","128","113","15","0.883","1.02","-1.43","191","185","6","0.969","0.41","1.36","33","80","34.61","23.17"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"7","Alex Stalock","CHI","17","910.3","512","471","41","0.920","2.70","7.55","46.16","127","104","23","0.819","1.52","-0.52","156","144","12","0.923","0.79","4.54","203","197","6","0.970","0.40","1.83","34","73","35.56","21.10"
"33","Connor Hellebuyck","WPG","51","3002.3833333333","1621","1489","132","0.919","2.64","21.72","156.83","452","375","77","0.830","1.54","3.00","468","431","37","0.921","0.74","12.62","612","594","18","0.971","0.36","5.59","97","228","35.29","19.27"
"71","Jake Oettinger","DAL","50","2941.35","1464","1346","118","0.919","2.41","20.83","134.79","394","331","63","0.840","1.29","6.73","384","344","40","0.896","0.82","0.71","606","591","15","0.975","0.31","8.36","86","199","35.44","19.61"
"83","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.57","40.63","125","99","26","0.792","1.73","-3.88","125","119","6","0.952","0.40","7.25","193","187","6","0.969","0.40","1.44","24","65","35.93","19.87"
"1","Craig Anderson","BUF","22","1272.8666666667","720","661","59","0.918","2.78","9.28","66.9","216","186","30","0.861","1.41","8.23","190","171","19","0.900","0.90","1.14","277","267","10","0.964","0.47","0.68","44","96","35.98","21.56"
"79","Alexandar Georgiev","COL","47","2793.05","1483","1361","122","0.918","2.62","18.63","134.87","425","361","64","0.849","1.37","11.22","333","299","34","0.898","0.73","1.30","642","618","24","0.963","0.52","0.75","84","219","35.66","20.51"
"38","Juuse Saros","NSH","49","2910.9333333333","1620","1485","135","0.917","2.78","18.63","158.44","467","391","76","0.837","1.57","6.65","530","483","47","0.911","0.97","9.19","546","534","12","0.978","0.25","9.05","124","236","32.75","19.10"
"82","Kevin Mandolese","OTT","3","182.2","119","109","10","0.916","3.29","1.28","12.28","37","32","5","0.865","1.65","1.55","43","39","4","0.907","1.32","0.56","36","35","1","0.972","0.33","0.39","9","18","32.06","21.30"
"56","Ilya Samsonov","TOR","33","1941.85","917","839","78","0.915","2.41","8.96","88.31","253","223","30","0.881","0.93","14.78","252","215","37","0.853","1.14","-10.28","362","351","11","0.970","0.34","2.96","53","151","35.09","21.37"
"91","Pyotr Kochetkov","CAR","21","1226.2333333333","539","493","46","0.915","2.25","5.11","54.54","180","156","24","0.867","1.17","7.86","138","122","16","0.884","0.78","-1.37","180","174","6","0.967","0.29","0.94","51","80","35.01","20.43"
"29","Andrei Vasilevskiy","T.B","50","2997.7833333333","1564","1429","135","0.914","2.70","13.32","147.09","451","379","72","0.840","1.44","7.82","438","391","47","0.893","0.94","-0.57","611","595","16","0.974","0.32","7.56","88","213","33.72","20.59"
"57","Adin Hill","VGK","27","1490.9","722","660","62","0.914","2.50","6.47","66.02","174","144","30","0.828","1.21","0.79","202","177","25","0.876","1.01","-3.58","306","299","7","0.977","0.28","4.80","49","105","35.47","18.53"
"78","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.65","93.24","264","223","41","0.845","1.16","5.72","297","265","32","0.892","0.91","-0.51","475","455","20","0.958","0.57","-1.69","91","149","36.22","22.45"
"19","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.25","50.86","155","130","25","0.839","1.52","2.43","144","131","13","0.910","0.79","2.27","223","213","10","0.955","0.61","-1.40","39","77","36.34","20.29"
"31","Joonas Korpisalo","CBJ, L.A","30","1691.25","983","897","86","0.913","3.05","7.22","92.45","273","233","40","0.853","1.42","8.32","281","250","31","0.890","1.10","-1.21","381","366","15","0.961","0.53","-0.31","46","144","34.63","20.74"
"35","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.77","11.58","39","35","4","0.897","1.20","2.90","27","22","5","0.815","1.51","-2.14","34","34","0","1.000","0.00","1.31","7","20","29.11","18.89"
"39","Tristan Jarry","PIT","35","2011.1166666667","1098","1002","96","0.913","2.86","8.12","96.13","291","235","56","0.808","1.67","-4.50","303","278","25","0.917","0.75","7.12","446","431","15","0.966","0.45","2.20","59","149","35.80","19.58"
"77","Jeremy Swayman","BOS","28","1516.4166666667","690","630","60","0.913","2.37","5.43","65.39","194","168","26","0.866","1.03","8.33","191","166","25","0.869","0.99","-4.75","262","253","9","0.966","0.36","1.10","49","97","35.17","22.70"
"15","Darcy Kuemper","WSH","46","2608.6166666667","1343","1225","118","0.912","2.71","9.36","130.09","361","295","66","0.817","1.52","-2.11","367","335","32","0.913","0.74","6.91","541","521","20","0.963","0.46","0.86","102","196","35.64","20.58"
"70","Stuart Skinner","EDM","39","2238.7","1223","1114","109","0.911","2.92","6.98","117.15","335","280","55","0.836","1.47","4.29","364","322","42","0.885","1.13","-3.41","447","435","12","0.973","0.32","5.23","65","161","34.64","21.74"
"96","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.11","18.42","60","54","6","0.900","0.99","4.62","50","41","9","0.820","1.49","-3.70","70","68","2","0.971","0.33","0.70","8","31","33.31","21.29"
"9","Semyon Varlamov","NYI","21","1248.15","644","586","58","0.910","2.79","3.07","61.74","193","163","30","0.845","1.44","4.16","175","156","19","0.891","0.91","-0.45","237","228","9","0.962","0.43","0.14","46","97","35.93","21.29"
"45","Vitek Vanecek","N.J","42","2346.0333333333","1073","976","97","0.910","2.48","4.75","103.79","270","217","53","0.804","1.36","-5.22","287","260","27","0.906","0.69","3.43","446","429","17","0.962","0.43","0.20","67","154","36.34","19.88"
"51","Igor Shesterkin","NYR","47","2828.3166666667","1375","1251","124","0.910","2.63","6.39","133.78","411","345","66","0.839","1.40","6.74","388","350","38","0.902","0.81","3.13","510","490","20","0.961","0.42","-0.34","137","197","33.50","20.47"
"2","Marc-Andre Fleury","MIN","39","2235.0833333333","1132","1029","103","0.909","2.76","4.35","105.19","331","273","58","0.825","1.56","0.58","284","255","29","0.898","0.78","1.11","465","449","16","0.966","0.43","1.93","82","178","34.38","21.63"
"76","Jiri Patera","VGK","1","60","33","30","3","0.909","3.00","0.13","3.29","8","6","2","0.750","2.00","-0.58","10","10","0","1.000","0.00","1.06","11","10","1","0.909","1.00","-0.58","1","5","38.48","15.00"
"62","Casey DeSmith","PIT","32","1757.9833333333","997","905","92","0.908","3.14","2.55","97.03","319","266","53","0.834","1.81","3.46","254","232","22","0.913","0.75","4.93","370","353","17","0.954","0.58","-2.74","71","146","34.52","19.78"
"74","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.22","37.12","104","85","19","0.817","1.68","-0.59","116","103","13","0.888","1.15","-0.70","170","165","5","0.971","0.44","1.55","26","77","36.20","21.49"
"92","Arturs Silovs","VAN","5","305.93333333333","152","138","14","0.908","2.75","0.41","13.88","38","31","7","0.816","1.37","-0.27","41","38","3","0.927","0.59","1.35","64","60","4","0.938","0.78","-1.53","7","27","38.19","21.71"
"36","Antti Raanta","CAR","23","1319.4833333333","551","500","51","0.907","2.32","1.25","52.08","168","141","27","0.839","1.23","2.73","153","135","18","0.882","0.82","-1.78","187","181","6","0.968","0.27","1.21","43","64","35.23","21.06"
"61","Connor Ingram","ARI","24","1396.9833333333","851","772","79","0.907","3.39","1.70","80.1","227","186","41","0.819","1.76","-0.83","264","240","24","0.909","1.03","3.99","320","306","14","0.956","0.60","-1.66","60","128","34.53","21.68"
"67","Carter Hart","PHI","48","2754.0333333333","1451","1315","136","0.906","2.96","1.60","139.06","435","363","72","0.834","1.57","4.99","370","326","44","0.881","0.96","-4.77","561","542","19","0.966","0.41","2.63","106","242","35.48","20.98"
"69","David Rittich","WPG","19","1003.3","458","415","43","0.906","2.57","0.43","41.9","114","96","18","0.842","1.08","2.18","116","105","11","0.905","0.66","1.30","205","191","14","0.932","0.84","-6.10","28","55","35.96","24.30"
"75","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.03","2.64","9","8","1","0.889","0.71","0.59","9","7","2","0.778","1.42","-1.05","12","12","0","1.000","0.00","0.46","4","3","32.72","26.00"
"16","Cam Talbot","OTT","32","1751.5166666667","874","791","83","0.905","2.84","-0.12","86.03","222","176","46","0.793","1.58","-6.71","254","226","28","0.890","0.96","-1.07","338","329","9","0.973","0.31","4.03","65","143","36.47","20.76"
"30","Matt Murray","TOR","21","1216.9166666667","611","553","58","0.905","2.86","-0.06","58.14","184","157","27","0.853","1.33","5.56","157","138","19","0.879","0.94","-2.36","243","231","12","0.951","0.59","-2.63","61","95","34.05","22.28"
"55","Sam Montembeault","MTL","28","1664.1333333333","957","866","91","0.905","3.28","-0.25","100.78","285","228","57","0.800","2.06","-6.56","275","253","22","0.920","0.79","7.15","362","350","12","0.967","0.43","1.96","46","174","32.21","18.74"
"63","Charlie Lindgren","WSH","26","1403.9","675","611","64","0.905","2.74","0.01","64.12","181","144","37","0.796","1.58","-4.97","189","173","16","0.915","0.68","4.04","270","259","11","0.959","0.47","-0.59","56","77","34.80","21.58"
"97","Matt Murray","DAL","1","60","21","19","2","0.905","2.00","-0.01","2.39","7","6","1","0.857","1.00","0.24","8","8","0","1.000","0.00","0.85","5","4","1","0.800","1.00","-0.81","1","4","24.95","31.00"
"17","Sergei Bobrovsky","FLA","44","2478.4833333333","1285","1162","123","0.904","2.98","-1.14","128.33","392","325","67","0.829","1.62","2.38","337","306","31","0.908","0.75","4.73","490","465","25","0.949","0.61","-6.11","86","211","34.27","20.41"
"22","Frederik Andersen","CAR","24","1386.5166666667","575","520","55","0.904","2.38","-0.47","55.67","176","141","35","0.801","1.51","-3.85","140","128","12","0.914","0.52","2.84","209","201","8","0.962","0.35","0.06","38","89","35.18","17.53"
