"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"371","Connor McDavid","EDM","C","9","201.05","9","9","8","1","18","85.71","30","30.00","4.28","42","37","29","11","3","1","4","2","2","0","0","5","11","6","10","13","4","50","43","53.76"
"332","David Pastrnak","BOS","R","9","176.13333333333","7","10","5","5","17","89.47","50","14.00","4.81","88","65","49","15","5","7","4","2","2","0","0","6","16","6","11","16","3","3","2","60.00"
"317","Leon Draisaitl","EDM","C","9","201.23333333333","4","12","9","3","16","72.73","29","13.79","3.12","46","39","31","7","2","5","6","3","3","0","0","4","17","19","2","16","6","117","98","54.42"
"410","Artemi Panarin","NYR","L","10","206.23333333333","5","11","5","6","16","88.89","27","18.52","2.71","52","40","23","4","1","4","8","4","4","0","0","5","11","3","3","6","2","0","0","-"
"472","Jesper Bratt","N.J","L","9","153.81666666667","4","11","9","2","15","93.75","27","14.81","2.36","52","40","33","8","2","6","2","1","1","0","0","2","4","5","2","8","1","0","0","-"
"433","Matthew Tkachuk","FLA","L","9","191.31666666667","5","8","5","3","13","76.47","46","10.87","7.15","79","57","49","27","5","14","18","9","9","0","0","8","9","0","6","10","3","6","6","50.00"
"520","Gabriel Vilardi","L.A","C","11","174.33333333333","8","5","4","1","13","86.67","29","27.59","4.28","48","40","40","23","2","6","2","1","1","0","0","7","3","5","4","17","3","9","15","37.50"
"531","Martin Necas","CAR","C","9","178.26666666667","5","8","5","3","13","81.25","26","19.23","2.6","51","38","26","14","2","4","8","4","4","0","0","2","5","8","6","11","1","32","29","52.46"
"127","Mats Zuccarello","MIN","R","9","186.78333333333","5","7","5","2","12","80.00","31","16.13","2.52","56","43","27","9","1","5","4","2","2","0","0","2","10","6","5","3","4","3","4","42.86"
"185","Nikita Kucherov","T.B","R","9","202.01666666667","3","9","6","3","12","75.00","27","11.11","2.73","51","38","30","9","2","6","6","3","3","0","0","6","8","7","6","6","6","0","0","-"
"190","Mika Zibanejad","NYR","C","10","212.6","6","6","5","1","12","80.00","51","11.76","6.79","80","74","49","15","1","5","0","0","0","0","0","6","10","6","7","6","4","87","75","53.70"
"287","Nathan MacKinnon","COL","C","9","203.93333333333","3","9","5","4","12","63.16","45","6.67","4.06","74","61","45","15","3","4","10","5","5","0","0","6","3","6","13","10","5","95","84","53.07"
"296","Valeri Nichushkin","COL","R","7","143.21666666667","7","5","2","3","12","75.00","26","26.92","2.53","42","30","22","13","2","0","0","0","0","0","0","1","1","1","12","6","5","0","1","0.00"
"323","Kevin Fiala","L.A","L","11","185.8","2","10","6","4","12","80.00","26","7.69","2.94","42","32","26","11","2","2","8","4","4","0","0","6","8","4","5","12","5","1","1","50.00"
"476","Tage Thompson","BUF","R","9","157.1","6","6","3","3","12","70.59","39","15.38","3.91","67","52","42","18","3","5","8","4","4","0","0","2","5","6","1","10","2","47","55","46.08"
"588","Rasmus Dahlin","BUF","D","9","228.45","6","6","2","4","12","57.14","31","19.35","2.99","51","40","21","6","1","2","10","5","5","0","0","1","9","7","16","15","18","0","0","-"
"17","Sidney Crosby","PIT","C","9","179.91666666667","4","7","3","4","11","78.57","31","12.90","3.84","47","38","33","14","2","7","4","2","2","0","0","2","10","9","14","11","4","78","91","46.15"
"71","Erik Karlsson","S.J","D","11","261.33333333333","6","5","1","4","11","64.71","27","22.22","1.78","67","36","27","3","5","5","4","2","2","0","0","2","10","6","5","12","9","0","0","-"
"147","Zach Hyman","EDM","L","9","175.25","6","5","3","2","11","57.89","29","20.69","4.94","50","39","36","22","1","3","4","2","2","0","0","2","3","5","10","19","3","1","2","33.33"
"186","Ryan Nugent-Hopkins","EDM","C","9","170.53333333333","5","6","1","5","11","57.89","28","17.86","3.36","40","34","33","18","1","4","8","4","4","0","0","1","4","6","9","7","5","39","46","45.88"
"257","Dominik Kubalik","DET","L","9","138.08333333333","4","7","5","2","11","84.62","20","20.00","1.95","32","24","19","6","1","1","2","1","1","0","0","1","7","2","12","4","6","6","4","60.00"
"325","Dylan Larkin","DET","C","9","183.41666666667","5","6","1","5","11","64.71","25","20.00","2.99","43","35","26","11","1","2","4","2","2","0","0","6","7","8","7","14","6","90","87","50.85"
"378","Mikko Rantanen","COL","R","9","195.21666666667","4","7","6","1","11","61.11","26","15.38","2.77","47","37","26","9","2","6","6","3","3","0","0","3","2","8","8","16","5","15","25","37.50"
"419","Kirill Kaprizov","MIN","L","9","194.75","6","5","4","1","11","68.75","35","17.14","3.81","65","46","33","9","1","6","6","3","3","0","0","5","8","6","10","14","4","0","1","0.00"
