"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"24","Aaron Dell","S.J","1","22.933333333333","8","8","0","1.000","0.00","0.77","0.84","3","3","0","1.000","0.00","0.52","2","2","0","1.000","0.00","0.23","3","3","0","1.000","0.00","0.12","1","3","26.88","-"
"56","Mads Sogaard","OTT","1","5.3833333333333","3","3","0","1.000","0.00","0.29","0.28","1","1","0","1.000","0.00","0.17","0","0","0","-","0.00","0.00","2","2","0","1.000","0.00","0.08","0","0","31.00","-"
"35","Mackenzie Blackwood","N.J","1","59.766666666667","34","33","1","0.971","1.00","2.28","3.59","7","7","0","1.000","0.00","1.22","11","11","0","1.000","0.00","1.26","13","12","1","0.923","1.00","-0.47","3","5","41.38","56.00"
"25","Antti Raanta","CAR","1","60","30","29","1","0.967","1.00","1.89","2.35","8","8","0","1.000","0.00","1.39","8","8","0","1.000","0.00","0.92","12","11","1","0.917","1.00","-0.51","1","0","33.67","41.00"
"49","Jake Oettinger","DAL","2","125","73","70","3","0.959","1.44","4.04","5.86","14","12","2","0.857","0.96","0.44","19","18","1","0.947","0.48","1.17","33","33","0","1.000","0.00","1.34","2","9","41.68","15.33"
"52","Logan Thompson","VGK","1","41.316666666667","24","23","1","0.958","1.45","1.31","2.3","6","5","1","0.833","1.45","0.04","7","7","0","1.000","0.00","0.80","11","11","0","1.000","0.00","0.45","3","7","34.71","5.00"
"10","Sergei Bobrovsky","FLA","3","177.98333333333","116","110","6","0.948","2.02","5.18","12.78","46","42","4","0.913","1.35","4.00","27","26","1","0.963","0.34","2.09","39","38","1","0.974","0.34","0.59","14","21","30.90","20.50"
"22","Connor Hellebuyck","WPG","2","120","58","55","3","0.948","1.50","2.59","5.49","13","10","3","0.769","1.50","-0.74","20","20","0","1.000","0.00","2.29","22","22","0","1.000","0.00","0.89","2","10","35.53","10.00"
"55","Pavel Francouz","COL","1","63.45","38","36","2","0.947","1.89","1.66","3.52","9","7","2","0.778","1.89","-0.43","14","14","0","1.000","0.00","1.60","11","11","0","1.000","0.00","0.45","3","5","39.58","14.50"
"46","Carter Hart","PHI","3","183.6","90","85","5","0.944","1.63","3.68","7.77","28","26","2","0.929","0.65","2.87","23","21","2","0.913","0.65","0.63","35","34","1","0.971","0.33","0.42","4","13","35.07","20.20"
"40","Adin Hill","VGK","3","138.68333333333","46","43","3","0.935","1.30","1.43","4.06","5","3","2","0.600","0.87","-1.13","15","15","0","1.000","0.00","1.72","19","18","1","0.947","0.43","-0.23","0","6","41.98","11.33"
"12","Scott Wedgewood","DAL","1","59.716666666667","30","28","2","0.933","2.01","0.89","2.74","8","6","2","0.750","2.01","-0.61","8","8","0","1.000","0.00","0.92","12","12","0","1.000","0.00","0.49","4","1","37.80","8.00"
"33","Kaapo Kahkonen","S.J","3","158.33333333333","90","84","6","0.933","2.27","2.68","8.77","24","20","4","0.833","1.52","0.18","26","24","2","0.923","0.76","0.97","36","36","0","1.000","0.00","1.46","6","12","35.92","16.67"
"47","Filip Gustavsson","MIN","3","142.2","73","68","5","0.932","2.11","2.04","6.16","20","16","4","0.800","1.69","-0.52","23","22","1","0.957","0.42","1.63","28","28","0","1.000","0.00","1.14","7","6","32.34","14.40"
"21","Anthony Stolarz","ANA","1","62.25","29","27","2","0.931","1.93","0.80","2.57","7","5","2","0.714","1.93","-0.78","7","7","0","1.000","0.00","0.80","15","15","0","1.000","0.00","0.61","3","2","30.17","12.50"
"23","Linus Ullmark","BOS","2","119.41666666667","70","65","5","0.929","2.51","1.75","6.62","25","21","4","0.840","2.01","0.35","16","15","1","0.938","0.50","0.83","26","26","0","1.000","0.00","1.06","3","10","33.91","14.60"
"39","Ilya Samsonov","TOR","3","179.73333333333","83","77","6","0.928","2.00","2.00","6.2","17","16","1","0.941","0.33","1.96","23","18","5","0.783","1.67","-2.37","36","36","0","1.000","0.00","1.46","4","8","38.99","25.17"
"32","Ville Husso","DET","3","178.13333333333","96","89","7","0.927","2.36","2.26","7.73","19","15","4","0.789","1.35","-0.69","22","20","2","0.909","0.67","0.52","47","46","1","0.979","0.34","0.91","5","9","39.70","22.86"
"19","Andrei Vasilevskiy","T.B","3","179.85","108","100","8","0.926","2.67","2.41","11.28","33","28","5","0.848","1.67","0.74","28","26","2","0.929","0.67","1.20","44","43","1","0.977","0.33","0.79","3","20","32.93","14.63"
"43","Casey DeSmith","PIT","3","145.56666666667","88","81","7","0.920","2.89","1.48","7.56","28","25","3","0.893","1.24","1.87","21","18","3","0.857","1.24","-0.60","33","32","1","0.970","0.41","0.34","5","10","35.20","22.71"
"11","Jack Campbell","EDM","2","119.48333333333","61","56","5","0.918","2.51","0.88","5.5","13","11","2","0.846","1.00","0.26","16","13","3","0.813","1.51","-1.17","28","28","0","1.000","0.00","1.14","3","5","36.85","23.40"
"51","Jeremy Swayman","BOS","1","58.083333333333","23","21","2","0.913","2.07","0.22","3.12","9","8","1","0.889","1.03","0.57","5","4","1","0.800","1.03","-0.43","6","6","0","1.000","0.00","0.24","3","5","36.52","22.50"
"4","Semyon Varlamov","NYI","2","124.11666666667","57","52","5","0.912","2.42","0.50","4.67","17","14","3","0.824","1.45","-0.04","14","12","2","0.857","0.97","-0.40","22","22","0","1.000","0.00","0.89","4","7","38.02","19.60"
"28","Pheonix Copley","L.A","2","124.1","55","50","5","0.909","2.42","0.30","6.43","18","16","2","0.889","0.97","1.13","11","8","3","0.727","1.45","-1.74","24","24","0","1.000","0.00","0.98","3","9","35.44","21.00"
"31","Ilya Sorokin","NYI","2","117.05","66","60","6","0.909","3.08","0.36","6.95","20","18","2","0.900","1.03","1.48","16","14","2","0.875","1.03","-0.17","26","24","2","0.923","1.03","-0.94","4","12","34.06","28.33"
"42","Connor Ingram","ARI","1","63.616666666667","44","40","4","0.909","3.77","0.24","2.86","8","5","3","0.625","2.83","-1.61","10","9","1","0.900","0.94","0.14","22","22","0","1.000","0.00","0.89","4","5","41.59","15.50"
"20","Joonas Korpisalo","CBJ","2","120.43333333333","75","68","7","0.907","3.49","0.23","7.15","28","24","4","0.857","1.99","0.87","18","17","1","0.944","0.50","1.06","26","24","2","0.923","1.00","-0.94","1","13","33.47","21.71"
"26","Juuse Saros","NSH","2","117.86666666667","53","48","5","0.906","2.55","0.11","5.7","18","15","3","0.833","1.53","0.13","19","17","2","0.895","1.02","0.17","14","14","0","1.000","0.00","0.57","8","15","29.13","12.20"
"44","Charlie Lindgren","WSH","3","144.71666666667","73","66","7","0.904","2.90","0.04","8.07","24","21","3","0.875","1.24","1.18","20","18","2","0.900","0.83","0.29","28","26","2","0.929","0.83","-0.86","11","15","30.84","32.29"
"2","Jaroslav Halak","NYR","2","121.45","61","55","6","0.902","2.96","-0.12","6.27","15","12","3","0.800","1.48","-0.39","12","11","1","0.917","0.49","0.37","30","28","2","0.933","0.99","-0.78","8","11","35.18","22.67"
"38","Sam Montembeault","MTL","1","64.633333333333","30","27","3","0.900","2.78","-0.11","2.17","4","2","2","0.500","1.86","-1.30","8","8","0","1.000","0.00","0.92","14","13","1","0.929","0.93","-0.43","2","3","42.30","17.00"
"45","Joseph Woll","TOR","1","56.933333333333","40","36","4","0.900","4.22","-0.14","3.17","8","5","3","0.625","3.16","-1.61","15","14","1","0.933","1.05","0.72","15","15","0","1.000","0.00","0.61","2","4","30.80","14.25"
"30","Elvis Merzlikins","CBJ","1","60","29","26","3","0.897","3.00","-0.20","3.14","7","7","0","1.000","0.00","1.22","10","8","2","0.800","2.00","-0.86","12","11","1","0.917","1.00","-0.51","2","8","33.97","28.00"
"9","Darcy Kuemper","WSH","2","94.033333333333","48","43","5","0.896","3.19","-0.37","5.18","13","10","3","0.769","1.91","-0.74","23","21","2","0.913","1.28","0.63","11","11","0","1.000","0.00","0.45","3","7","26.77","16.00"
"53","Alexandar Georgiev","COL","2","119.73333333333","77","69","8","0.896","4.01","-0.58","8.58","27","22","5","0.815","2.51","-0.30","17","17","0","1.000","0.00","1.94","33","30","3","0.909","1.50","-1.66","6","15","28.94","25.50"
"48","Stuart Skinner","EDM","2","124.26666666667","66","59","7","0.894","3.38","-0.64","5.92","19","17","2","0.895","0.97","1.31","19","16","3","0.842","1.45","-0.83","23","21","2","0.913","0.97","-1.06","3","10","36.00","21.86"
"18","John Gibson","ANA","3","184.18333333333","139","124","15","0.892","4.89","-1.60","14.78","45","41","4","0.911","1.30","3.83","33","25","8","0.758","2.61","-4.23","55","52","3","0.945","0.98","-0.76","3","22","32.09","22.27"
"29","Vitek Vanecek","N.J","2","129.3","54","48","6","0.889","2.78","-0.79","5.01","16","12","4","0.750","1.86","-1.22","16","15","1","0.938","0.46","0.83","20","19","1","0.950","0.46","-0.19","4","7","32.96","18.83"
"34","Igor Shesterkin","NYR","2","120","54","48","6","0.889","3.00","-0.79","4.44","16","14","2","0.875","1.00","0.78","12","9","3","0.750","1.50","-1.63","22","21","1","0.955","0.50","-0.11","4","5","36.85","24.33"
"41","Karel Vejmelka","ARI","2","120.4","72","64","8","0.889","3.99","-1.06","6.87","12","9","3","0.750","1.50","-0.91","26","22","4","0.846","1.99","-1.03","30","29","1","0.967","0.50","0.22","1","6","35.42","20.75"
"14","Petr Mrazek","CHI","2","118.86666666667","53","47","6","0.887","3.03","-0.89","4.86","17","14","3","0.824","1.51","-0.04","9","7","2","0.778","1.01","-0.97","26","25","1","0.962","0.50","0.06","5","9","32.11","16.67"
"13","Philipp Grubauer","SEA","2","119.43333333333","44","39","5","0.886","2.51","-0.76","3.71","9","7","2","0.778","1.00","-0.43","10","10","0","1.000","0.00","1.14","21","18","3","0.857","1.51","-2.15","5","10","43.36","31.20"
