"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"383","Connor McDavid","EDM","C","16","354.28333333333","15","17","11","6","32","88.89","64","23.44","7.63","92","79","66","23","4","2","6","3","3","0","0","9","19","10","19","22","8","100","87","53.48"
"327","Leon Draisaitl","EDM","C","16","353.23333333333","9","19","16","3","28","71.79","56","16.07","6","82","72","56","21","2","10","10","5","5","0","0","5","21","22","6","21","15","207","161","56.25"
"343","David Pastrnak","BOS","R","16","314.35","9","16","9","7","25","75.76","84","10.71","8.18","151","112","72","23","5","12","10","5","5","0","0","10","25","9","19","27","3","4","6","40.00"
"390","Mikko Rantanen","COL","R","14","300.03333333333","11","14","11","3","25","75.76","46","23.91","5.67","71","59","37","16","4","8","12","6","6","0","0","4","5","13","16","18","8","30","42","41.67"
"297","Nathan MacKinnon","COL","C","14","309.2","4","20","12","8","24","70.59","71","5.63","5.83","115","96","60","19","5","5","14","7","7","0","0","9","4","9","15","16","8","136","131","50.94"
"189","Nikita Kucherov","T.B","R","15","323.98333333333","7","16","10","6","23","82.14","54","12.96","5.84","96","73","57","17","7","7","14","7","7","0","0","10","20","12","16","21","8","0","0","-"
"553","Jason Robertson","DAL","L","15","251.86666666667","10","13","5","8","23","79.31","59","16.95","6.31","89","74","57","25","2","9","4","2","2","0","0","1","13","9","10","14","0","0","0","-"
"71","Erik Karlsson","S.J","D","17","433.38333333333","10","12","5","7","22","66.67","53","18.87","2.78","116","70","46","5","11","9","6","3","3","0","0","4","18","12","9","22","15","0","0","-"
"429","Artemi Panarin","NYR","L","17","345.9","5","17","10","7","22","88.00","43","11.63","3.55","86","60","37","4","1","7","10","5","5","0","0","6","18","4","3","9","3","0","0","-"
"607","Brady Tkachuk","OTT","L","15","280.8","6","14","8","6","20","83.33","59","10.17","7.36","92","82","69","39","4","9","23","10","9","1","0","8","7","5","39","19","2","67","63","51.54"
"194","Mika Zibanejad","NYR","C","17","358.06666666667","9","10","8","2","19","76.00","73","12.33","9.63","122","109","72","24","1","7","4","2","2","0","0","8","14","9","13","13","4","129","134","49.05"
"384","Jack Eichel","VGK","C","16","291.45","9","10","6","4","19","73.08","60","15.00","5.65","93","71","47","15","1","5","0","0","0","0","0","5","12","7","14","18","10","78","106","42.39"
"403","Roope Hintz","DAL","C","15","243.7","6","13","7","6","19","67.86","30","20.00","5.04","55","48","45","23","2","4","6","3","3","0","0","2","8","5","11","22","12","47","46","50.54"
"440","Troy Terry","ANA","R","15","299.01666666667","6","13","7","6","19","86.36","47","12.77","6.39","100","74","71","31","4","10","8","4","4","0","0","9","8","16","5","26","9","0","0","-"
"458","Adam Fox","NYR","D","17","424.68333333333","5","14","6","8","19","61.29","35","14.29","2.44","74","46","41","11","1","3","8","4","4","0","0","1","16","14","7","18","29","0","0","-"
"494","Jesper Bratt","N.J","L","15","259.23333333333","5","14","11","3","19","79.17","37","13.51","3.8","74","57","48","14","3","9","4","2","2","0","0","2","10","6","3","13","2","0","0","-"
"498","Tage Thompson","BUF","R","15","265.3","11","8","4","4","19","82.61","63","17.46","7.02","111","87","68","32","4","10","10","5","5","0","0","2","7","7","1","19","3","78","96","44.83"
"549","Nick Suzuki","MTL","C","15","302.98333333333","10","9","5","4","19","67.86","37","27.03","3.26","51","44","35","13","1","7","4","2","2","0","0","7","11","7","7","16","10","86","106","44.79"
"560","Martin Necas","CAR","C","16","313","7","12","9","3","19","79.17","49","14.29","4.73","88","70","47","20","2","7","10","5","5","0","0","3","13","14","13","19","3","49","56","46.67"
