"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"93","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.80","4.17","12","10","2","0.833","1.37","0.12","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"12","Michael Hutchinson","CBJ","1","36.933333333333","16","15","1","0.938","1.62","0.52","1.68","4","3","1","0.750","1.62","-0.29","4","4","0","1.000","0.00","0.43","7","7","0","1.000","0.00","0.27","3","1","31.19","16.00"
"34","Linus Ullmark","BOS","39","2289.5333333333","1162","1090","72","0.938","1.89","38.31","102.38","312","271","41","0.869","1.07","14.12","310","294","16","0.948","0.42","16.96","456","441","15","0.967","0.39","2.75","105","178","37.08","21.36"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.11","8.99","26","21","5","0.808","1.70","-0.41","33","32","1","0.970","0.34","2.51","32","32","0","1.000","0.00","1.25","4","13","30.95","14.50"
"81","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.59","6.96","22","20","2","0.909","0.98","1.89","30","28","2","0.933","0.98","1.19","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.44","9.39","37","32","5","0.865","1.57","1.54","40","38","2","0.950","0.63","2.25","31","31","0","1.000","0.00","1.21","8","9","30.93","14.71"
"68","Filip Gustavsson","MIN","29","1691","833","777","56","0.933","1.99","23.07","75.18","213","181","32","0.850","1.14","5.63","232","216","16","0.931","0.57","8.66","347","339","8","0.977","0.28","5.51","74","121","35.43","19.43"
"48","Ilya Sorokin","NYI","47","2716.4","1423","1317","106","0.926","2.34","29.08","145.79","442","374","68","0.846","1.50","10.08","355","329","26","0.927","0.57","11.74","556","544","12","0.978","0.27","9.64","91","289","34.37","19.77"
"85","Akira Schmid","N.J","12","599.53333333333","271","251","20","0.926","2.00","5.73","26.24","65","55","10","0.846","1.00","1.48","78","71","7","0.910","0.70","1.29","112","109","3","0.973","0.30","1.36","9","39","37.41","18.55"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"71","Jake Oettinger","DAL","47","2758.9666666667","1366","1260","106","0.922","2.31","23.67","127.75","377","320","57","0.849","1.24","9.60","357","321","36","0.899","0.78","1.95","561","548","13","0.977","0.28","8.83","82","191","34.93","19.72"
"83","Kevin Lankinen","NSH","14","814.68333333333","451","416","35","0.922","2.58","7.81","42.96","125","110","15","0.880","1.10","7.08","119","105","14","0.882","1.03","-1.35","179","173","6","0.966","0.44","0.97","27","76","34.85","22.91"
"88","Mads Sogaard","OTT","6","309.15","153","141","12","0.922","2.33","2.52","11.69","35","28","7","0.800","1.36","-0.82","39","36","3","0.923","0.58","1.15","69","67","2","0.971","0.39","0.69","5","15","36.95","19.25"
"33","Connor Hellebuyck","WPG","48","2819.3833333333","1516","1393","123","0.919","2.62","20.91","146.25","418","348","70","0.833","1.49","3.84","443","407","36","0.919","0.77","11.10","570","553","17","0.970","0.36","5.19","94","216","35.49","19.48"
"82","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.62","40.63","125","99","26","0.792","1.73","-3.92","125","119","6","0.952","0.40","7.29","193","187","6","0.969","0.40","1.51","24","65","35.93","19.87"
"1","Craig Anderson","BUF","21","1214.5333333333","683","627","56","0.918","2.77","8.84","63.16","205","176","29","0.859","1.43","7.21","179","162","17","0.905","0.84","2.03","266","256","10","0.962","0.49","0.35","40","92","36.09","21.91"
"76","Jeremy Swayman","BOS","26","1400.15","643","590","53","0.918","2.27","8.04","60.74","182","161","21","0.885","0.90","11.15","181","157","24","0.867","1.03","-4.76","241","233","8","0.967","0.34","1.38","45","93","35.16","23.19"
"78","Alexandar Georgiev","COL","44","2613.2","1420","1304","116","0.918","2.66","18.80","129.08","401","340","61","0.848","1.40","9.84","319","287","32","0.900","0.73","1.91","619","596","23","0.963","0.53","1.09","76","211","35.73","20.78"
"38","Juuse Saros","NSH","46","2729.3666666667","1512","1387","125","0.917","2.75","18.53","149.05","437","367","70","0.840","1.54","7.20","495","450","45","0.909","0.99","7.62","505","495","10","0.980","0.22","9.66","118","220","32.79","19.36"
"39","Tristan Jarry","PIT","32","1865.15","1029","943","86","0.916","2.77","11.68","89.2","274","226","48","0.825","1.54","0.40","283","260","23","0.919","0.74","7.09","414","399","15","0.964","0.48","1.11","55","140","36.14","19.81"
"7","Alex Stalock","CHI","15","792.68333333333","436","399","37","0.915","2.80","4.39","38.97","106","85","21","0.802","1.59","-2.27","135","123","12","0.911","0.91","2.35","172","168","4","0.977","0.30","2.69","29","58","35.89","20.41"
"29","Andrei Vasilevskiy","T.B","47","2818.4333333333","1486","1360","126","0.915","2.68","15.06","140.95","427","362","65","0.848","1.38","10.43","421","375","46","0.891","0.98","-1.24","578","563","15","0.974","0.32","7.50","83","208","33.68","20.78"
"56","Ilya Samsonov","TOR","32","1882.5833333333","884","809","75","0.915","2.39","8.92","84.28","240","213","27","0.888","0.86","15.40","244","207","37","0.848","1.18","-11.06","352","341","11","0.969","0.35","2.70","46","146","35.14","21.88"
"9","Semyon Varlamov","NYI","20","1188.6166666667","617","564","53","0.914","2.68","5.57","58.96","185","158","27","0.854","1.36","5.68","165","148","17","0.897","0.86","0.54","229","220","9","0.961","0.45","-0.09","44","94","35.88","21.13"
"77","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.76","93.24","264","223","41","0.845","1.16","5.64","297","265","32","0.892","0.91","-0.43","475","455","20","0.958","0.57","-1.51","91","149","36.22","22.45"
"19","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.30","50.86","155","130","25","0.839","1.52","2.38","144","131","13","0.910","0.79","2.31","223","213","10","0.955","0.61","-1.32","39","77","36.34","20.29"
"35","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.78","11.58","39","35","4","0.897","1.20","2.89","27","22","5","0.815","1.51","-2.13","34","34","0","1.000","0.00","1.32","7","20","29.11","18.89"
"57","Adin Hill","VGK","26","1432.8666666667","688","628","60","0.913","2.51","5.31","63.07","168","138","30","0.821","1.26","-0.32","189","166","23","0.878","0.96","-2.91","292","285","7","0.976","0.29","4.36","49","100","35.64","18.40"
"89","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.18","49.2","170","148","22","0.871","1.19","8.03","123","108","15","0.878","0.81","-1.92","167","161","6","0.964","0.33","0.50","43","69","34.63","20.91"
"31","Joonas Korpisalo","CBJ, L.A","29","1631.25","953","869","84","0.912","3.09","6.47","89.98","266","227","39","0.853","1.43","7.99","273","242","31","0.886","1.14","-1.98","366","352","14","0.962","0.51","0.25","44","142","34.68","20.68"
"70","Stuart Skinner","EDM","36","2059.9833333333","1119","1020","99","0.912","2.88","7.22","107.44","302","252","50","0.834","1.46","3.35","336","298","38","0.887","1.11","-2.28","405","394","11","0.973","0.32","4.76","65","151","35.14","21.54"
"94","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.13","18.42","60","54","6","0.900","0.99","4.60","50","41","9","0.820","1.49","-3.68","70","68","2","0.971","0.33","0.72","8","31","33.31","21.29"
"15","Darcy Kuemper","WSH","43","2426.3","1244","1132","112","0.910","2.77","6.09","119.09","326","263","63","0.807","1.56","-5.41","337","307","30","0.911","0.74","5.83","510","491","19","0.963","0.47","0.85","92","176","36.18","20.92"
"36","Antti Raanta","CAR","22","1299.4833333333","541","492","49","0.909","2.26","2.36","50.92","163","138","25","0.847","1.15","3.79","152","134","18","0.882","0.83","-1.84","183","177","6","0.967","0.28","1.12","42","62","35.32","21.63"
"51","Igor Shesterkin","NYR","45","2701.4333333333","1316","1196","120","0.909","2.67","4.92","127.87","392","328","64","0.837","1.42","5.25","371","334","37","0.900","0.82","2.44","489","470","19","0.961","0.42","0.03","136","187","33.55","20.49"
"30","Matt Murray","TOR","20","1156.9166666667","585","531","54","0.908","2.80","1.53","55.68","175","148","27","0.846","1.40","3.91","152","134","18","0.882","0.93","-1.84","232","223","9","0.961","0.47","0.03","59","94","34.21","21.67"
"45","Vitek Vanecek","N.J","40","2228.3333333333","1016","923","93","0.908","2.50","3.45","98.86","262","211","51","0.805","1.37","-4.72","269","244","25","0.907","0.67","3.60","419","402","17","0.959","0.46","-0.69","64","153","36.14","20.14"
"67","Carter Hart","PHI","46","2635.55","1381","1254","127","0.908","2.89","4.09","133.25","418","351","67","0.840","1.53","6.84","352","311","41","0.884","0.93","-3.58","529","511","18","0.966","0.41","2.59","101","237","35.46","21.24"
"69","David Rittich","WPG","18","942.06666666667","434","394","40","0.908","2.55","1.20","39.25","108","92","16","0.852","1.02","3.08","112","102","10","0.911","0.64","1.91","194","180","14","0.928","0.89","-6.45","20","50","35.57","25.35"
"74","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.26","37.12","104","85","19","0.817","1.68","-0.63","116","103","13","0.888","1.15","-0.67","170","165","5","0.971","0.44","1.62","26","77","36.20","21.49"
"90","Arturs Silovs","VAN","4","241.51666666667","120","109","11","0.908","2.73","0.39","10.64","29","25","4","0.862","0.99","1.12","34","31","3","0.912","0.75","0.61","50","46","4","0.920","0.99","-2.05","7","20","38.51","25.64"
"17","Sergei Bobrovsky","FLA","41","2291.55","1211","1097","114","0.906","2.98","0.96","120.75","367","305","62","0.831","1.62","2.83","320","291","29","0.909","0.76","5.02","464","441","23","0.950","0.60","-4.94","84","199","34.22","20.51"
