"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"401","Connor McDavid","EDM","C","27","613.41666666667","24","28","18","10","52","86.67","106","22.64","13.06","157","136","110","43","6","7","16","8","8","0","0","14","32","20","25","36","9","165","150","52.38"
"340","Leon Draisaitl","EDM","C","27","601.26666666667","18","26","22","4","44","67.69","86","20.93","9.94","143","118","92","32","2","15","14","7","7","0","0","11","42","27","14","37","19","283","239","54.21"
"581","Jason Robertson","DAL","L","27","486.83333333333","23","18","9","9","41","75.93","118","19.49","12.9","194","151","115","52","3","19","8","4","4","0","0","3","24","26","14","25","4","0","0","-"
"521","Tage Thompson","BUF","C, R","26","481.15","21","19","10","9","40","75.47","121","17.36","12.15","204","159","126","55","6","18","16","8","8","0","0","6","12","13","12","28","7","138","179","43.53"
"193","Nikita Kucherov","T.B","R","26","563.75","11","27","17","10","38","84.44","94","11.70","10.93","185","137","107","33","16","16","20","10","10","0","0","19","41","21","25","40","11","0","0","-"
"471","Matthew Tkachuk","FLA","L","25","521.8","13","24","13","11","37","74.00","102","12.75","14.87","180","137","119","62","8","22","41","15","13","1","1","16","24","14","17","29","8","7","9","43.75"
"356","David Pastrnak","BOS","R","25","497.5","18","18","11","7","36","76.60","125","14.40","12.16","229","169","111","32","6","16","16","7","7","0","0","12","35","17","29","46","5","5","6","45.45"
"17","Sidney Crosby","PIT","C","26","517.91666666667","15","20","11","9","35","81.40","77","19.48","9.79","142","105","93","39","7","14","14","7","7","0","0","5","18","23","32","35","12","281","264","51.56"
"72","Erik Karlsson","S.J","D","29","733.65","11","24","14","10","35","61.40","87","12.64","5.25","202","116","87","13","21","15","8","4","4","0","0","7","40","22","12","42","32","0","0","-"
"309","Nathan MacKinnon","COL","C","23","503.5","8","26","15","11","34","69.39","120","6.67","10.95","195","158","109","37","8","11","20","10","10","0","0","16","10","15","20","24","14","196","223","46.78"
"574","Elias Pettersson","VAN","C","27","537.2","13","21","11","10","34","64.15","87","14.94","9.32","171","126","91","27","3","11","4","2","2","0","0","10","17","25","21","25","30","134","175","43.37"
"436","Mitchell Marner","TOR","R","28","601.51666666667","11","22","11","11","33","75.00","71","15.49","8.18","147","100","72","23","4","11","12","6","6","0","0","6","31","32","25","39","21","0","1","0.00"
"448","Artemi Panarin","NYR","L","28","572.16666666667","6","27","15","12","33","82.50","70","8.57","6.9","149","107","72","13","2","14","12","6","6","0","0","6","24","8","5","16","4","0","2","0.00"
"457","Kirill Kaprizov","MIN","L","25","526.81666666667","17","16","11","5","33","82.50","107","15.89","11.63","187","141","115","41","3","18","15","6","5","1","0","11","14","16","22","44","8","0","2","0.00"
"66","Steven Stamkos","T.B","C","26","514.28333333333","14","18","13","5","32","61.54","86","16.28","11.96","158","123","102","36","18","18","14","7","7","0","0","4","20","8","27","25","19","169","152","52.65"
"198","Mika Zibanejad","NYR","C","28","587.25","15","17","14","3","32","66.67","114","13.16","13.45","183","156","102","36","6","12","8","4","4","0","0","11","21","20","21","21","9","205","245","45.56"
"408","Mikko Rantanen","COL","R","24","530.53333333333","15","17","13","4","32","65.31","71","21.13","8.62","123","98","62","25","4","12","16","8","8","0","0","9","10","19","23","28","13","55","84","39.57"
"421","Roope Hintz","DAL","C","26","449.16666666667","11","21","13","8","32","65.31","57","19.30","8.97","104","81","79","40","3","6","8","4","4","0","0","5","17","9","20","31","16","89","79","52.98"
"657","Rasmus Dahlin","BUF","D","25","642.05","9","23","12","11","32","53.33","81","11.11","6.22","131","94","53","14","2","4","36","18","18","0","0","4","19","17","40","36","43","0","0","-"
"150","Jeff Skinner","BUF","L","26","439.01666666667","12","19","12","7","31","65.96","82","14.63","10.32","142","108","95","52","6","18","8","4","4","0","0","10","17","14","13","26","5","50","54","48.08"
"473","Auston Matthews","TOR","C","28","565.11666666667","14","17","12","5","31","60.78","121","11.57","14.76","216","174","151","60","4","21","10","5","5","0","0","12","28","28","45","46","32","200","191","51.15"
"713","Jack Hughes","N.J","C","26","492.73333333333","13","18","9","9","31","73.81","104","12.50","11.75","171","130","107","35","15","13","2","1","1","0","0","8","21","16","4","36","5","40","79","33.61"
"194","Ryan Nugent-Hopkins","EDM","C","27","529.38333333333","13","17","8","9","30","58.82","68","19.12","9.2","110","90","77","38","1","7","18","8","8","0","0","4","7","12","19","14","13","93","124","42.86"
"346","Kevin Fiala","L.A","L","29","501.3","9","21","13","8","30","78.95","77","11.69","8.86","127","94","80","34","7","9","16","8","8","0","0","8","14","12","20","48","11","5","5","50.00"
"477","Adam Fox","NYR","D","28","704.83333333333","7","23","8","15","30","60.00","58","12.07","4.79","132","82","68","16","2","7","8","4","4","0","0","6","33","23","13","34","41","0","0","-"
"641","Brady Tkachuk","OTT","L","26","476.86666666667","12","18","12","6","30","71.43","118","10.17","17.93","184","160","137","84","7","22","43","17","14","3","0","11","16","13","66","30","2","123","112","52.34"
"8","Joe Pavelski","DAL","C","27","455.45","10","19","10","9","29","55.77","72","13.89","9.82","118","97","94","59","4","15","4","2","2","0","0","7","18","11","31","24","21","131","115","53.25"
"317","Bo Horvat","VAN","C","27","565.26666666667","20","9","6","3","29","64.44","90","22.22","11.09","128","112","99","46","3","6","8","4","4","0","0","7","4","16","17","23","19","383","278","57.94"
"402","Jack Eichel","VGK","C","26","487.98333333333","13","16","10","6","29","74.36","99","13.13","9.14","152","118","76","26","4","9","0","0","0","0","0","10","22","15","20","32","23","123","168","42.27"
